State,Year,Total_Resident_Population,Resident_Population_Density
ME,1989,1217601.0,39.47
ME,1990,1227928.0,39.8
ME,1991,1232628.0,39.95
ME,1992,1237327.0,40.1
ME,1993,1242026.0,40.24999999999999
ME,1994,1246726.0,40.4
ME,1995,1251426.0,40.55
ME,1996,1256125.0,40.699999999999996
ME,1997,1260824.0,40.849999999999994
ME,1998,1265524.0,41.0
ME,1999,1270224.0,41.15
ME,2000,1274923.0,41.3
ME,2001,1280267.0,41.480000000000004
ME,2002,1285611.0,41.66
ME,2003,1290954.0,41.839999999999996
ME,2004,1296298.0,42.019999999999996
ME,2005,1301642.0,42.2
ME,2006,1306986.0,42.379999999999995
ME,2007,1312330.0,42.56
ME,2008,1317673.0,42.74
ME,2009,1323017.0,42.92
ME,2010,1328361.0,43.1
ME,2011,1331761.0,43.21
ME,2012,1335161.0,43.32000000000001
ME,2013,1338560.0,43.43
ME,2014,1341960.0,43.540000000000006
ME,2015,1345360.0,43.650000000000006
ME,2016,1348760.0,43.760000000000005
ME,2017,1352160.0,43.870000000000005
ME,2018,1355559.0,43.980000000000004
ME,2019,1358959.0,44.09
ME,2020,1362359.0,44.2
ME,2021,1358959.0,44.09
ME,2022,1358959.0,44.09
ME,2023,1358959.0,44.09
MI,1910,2810173.0,49.7
MI,1911,2895997.0,51.220000000000006
MI,1912,2981821.0,52.74000000000001
MI,1913,3067645.0,54.260000000000005
MI,1914,3153469.0,55.78
MI,1915,3239292.0,57.300000000000004
MI,1916,3325116.0,58.82000000000001
MI,1917,3410940.0,60.34
MI,1918,3496764.0,61.86000000000001
MI,1919,3582588.0,63.38
MI,1920,3668412.0,64.9
MI,1921,3785803.0,66.97
MI,1922,3903195.0,69.04
MI,1923,4020586.0,71.11
MI,1924,4137977.0,73.18
MI,1925,4255368.0,75.25
MI,1926,4372760.0,77.32
MI,1927,4490151.0,79.39
MI,1928,4607542.0,81.46000000000001
MI,1929,4724934.0,83.52999999999999
MI,1930,4842325.0,85.6
MI,1931,4883703.0,86.33999999999999
MI,1932,4925081.0,87.08000000000001
MI,1933,4966459.0,87.82
MI,1934,5007837.0,88.56
MI,1935,5049216.0,89.3
MI,1936,5090594.0,90.03999999999999
MI,1937,5131972.0,90.78
MI,1938,5173350.0,91.52
MI,1939,5214728.0,92.26
MI,1940,5256106.0,93.0
MI,1941,5367672.0,94.97
MI,1942,5479238.0,96.94000000000001
MI,1943,5590804.0,98.91
MI,1944,5702370.0,100.88
MI,1945,5813936.0,102.85
MI,1946,5925502.0,104.82000000000001
MI,1947,6037068.0,106.79
MI,1948,6148634.0,108.76
MI,1949,6260200.0,110.73
MI,1950,6371766.0,112.7
MI,1951,6516909.0,115.27000000000001
MI,1952,6662052.0,117.84000000000002
MI,1953,6807194.0,120.41
MI,1954,6952337.0,122.98000000000002
MI,1955,7097480.0,125.55000000000001
MI,1956,7242623.0,128.12
MI,1957,7387766.0,130.69
MI,1958,7532908.0,133.26000000000002
MI,1959,7678051.0,135.83
MI,1960,7823194.0,138.4
MI,1961,7928383.0,140.26
MI,1962,8033572.0,142.12
MI,1963,8138761.0,143.98
MI,1964,8243950.0,145.84
MI,1965,8349138.0,147.7
MI,1966,8454327.0,149.56
MI,1967,8559516.0,151.42000000000002
MI,1968,8664705.0,153.28
MI,1969,8769894.0,155.14000000000001
MI,1970,8875083.0,157.0
MI,1971,8913782.0,157.68
MI,1972,8952482.0,158.36
MI,1973,8991182.0,159.04
MI,1974,9029881.0,159.72000000000003
MI,1975,9068580.0,160.4
MI,1976,9107280.0,161.08
MI,1977,9145980.0,161.76
MI,1978,9184679.0,162.44
MI,1979,9223378.0,163.12
MI,1980,9262078.0,163.8
MI,1981,9265400.0,163.86
MI,1982,9268722.0,163.92000000000002
MI,1983,9272044.0,163.98
MI,1984,9275366.0,164.04000000000002
MI,1985,9278688.0,164.10000000000002
MI,1986,9282009.0,164.16000000000003
MI,1987,9285331.0,164.22
MI,1988,9288653.0,164.28
MI,1989,9291975.0,164.34
MI,1990,9295297.0,164.4
MI,1991,9359612.0,165.54000000000002
MI,1992,9423926.0,166.68
MI,1993,9488241.0,167.82
MI,1994,9552556.0,168.96
MI,1995,9616870.0,170.10000000000002
MI,1996,9681185.0,171.24
MI,1997,9745500.0,172.38
MI,1998,9809815.0,173.52
MI,1999,9874129.0,174.66000000000003
MI,2000,9938444.0,175.8
MI,2001,9932964.0,175.70000000000002
MI,2002,9927483.0,175.60000000000002
MI,2003,9922003.0,175.5
MI,2004,9916522.0,175.4
MI,2005,9911042.0,175.3
MI,2006,9905562.0,175.20000000000002
MI,2007,9900081.0,175.10000000000002
MI,2008,9894601.0,175.0
MI,2009,9889120.0,174.90000000000003
MI,2010,9883640.0,174.8
MI,2011,9903009.0,175.12000000000003
MI,2012,9922378.0,175.44
MI,2013,9941747.0,175.76
MI,2014,9961116.0,176.08
MI,2015,9980486.0,176.4
MI,2016,9999855.0,176.72
MI,2017,10019224.0,177.04000000000002
MI,2018,10038593.0,177.36
MI,2019,10057962.0,177.68
MI,2020,10077331.0,178.0
MI,2021,10057962.0,177.68
MI,2022,10057962.0,177.68
MI,2023,10057962.0,177.68
MN,1910,2075708.0,26.1
MN,1911,2106850.0,26.490000000000002
MN,1912,2137991.0,26.880000000000003
MN,1913,2169133.0,27.27
MN,1914,2200275.0,27.66
MN,1915,2231416.0,28.05
MN,1916,2262558.0,28.44
MN,1917,2293700.0,28.830000000000002
MN,1918,2324842.0,29.22
MN,1919,2355983.0,29.61
MN,1920,2387125.0,30.0
MN,1921,2404808.0,30.22
MN,1922,2422491.0,30.44
MN,1923,2440173.0,30.66
MN,1924,2457856.0,30.880000000000003
MN,1925,2475539.0,31.1
MN,1926,2493222.0,31.32
MN,1927,2510905.0,31.54
MN,1928,2528587.0,31.760000000000005
MN,1929,2546270.0,31.980000000000004
MN,1930,2563953.0,32.2
MN,1931,2586788.0,32.49
MN,1932,2609622.0,32.78000000000001
MN,1933,2632457.0,33.07
MN,1934,2655292.0,33.36
MN,1935,2678126.0,33.650000000000006
MN,1936,2700961.0,33.94
MN,1937,2723796.0,34.230000000000004
MN,1938,2746631.0,34.52
MN,1939,2769465.0,34.81
MN,1940,2792300.0,35.1
MN,1941,2811318.0,35.34
MN,1942,2830337.0,35.58
MN,1943,2849355.0,35.82
MN,1944,2868373.0,36.06
MN,1945,2887392.0,36.3
MN,1946,2906410.0,36.54
MN,1947,2925428.0,36.78
MN,1948,2944446.0,37.019999999999996
MN,1949,2963465.0,37.26
MN,1950,2982483.0,37.5
MN,1951,3025621.0,38.04
MN,1952,3068759.0,38.58
MN,1953,3111897.0,39.12
MN,1954,3155035.0,39.66
MN,1955,3198174.0,40.2
MN,1956,3241312.0,40.739999999999995
MN,1957,3284450.0,41.28
MN,1958,3327588.0,41.82
MN,1959,3370726.0,42.36
MN,1960,3413864.0,42.9
MN,1961,3452975.0,43.39
MN,1962,3492085.0,43.88
MN,1963,3531196.0,44.37
MN,1964,3570307.0,44.86
MN,1965,3609418.0,45.349999999999994
MN,1966,3648528.0,45.839999999999996
MN,1967,3687639.0,46.33
MN,1968,3726750.0,46.82
MN,1969,3765860.0,47.309999999999995
MN,1970,3804971.0,47.8
MN,1971,3832071.0,48.14
MN,1972,3859171.0,48.480000000000004
MN,1973,3886271.0,48.81999999999999
MN,1974,3913371.0,49.16
MN,1975,3940470.0,49.5
MN,1976,3967570.0,49.84
MN,1977,3994670.0,50.18
MN,1978,4021770.0,50.52
MN,1979,4048870.0,50.86000000000001
MN,1980,4075970.0,51.2
MN,1981,4105883.0,51.57000000000001
MN,1982,4135796.0,51.94000000000001
MN,1983,4165709.0,52.309999999999995
MN,1984,4195622.0,52.68
MN,1985,4225534.0,53.05
MN,1986,4255447.0,53.42
MN,1987,4285360.0,53.790000000000006
MN,1988,4315273.0,54.16
MN,1989,4345186.0,54.529999999999994
MN,1990,4375099.0,54.9
MN,1991,4429537.0,55.589999999999996
MN,1992,4483975.0,56.28
MN,1993,4538413.0,56.97
MN,1994,4592851.0,57.66
MN,1995,4647289.0,58.349999999999994
MN,1996,4701727.0,59.04
MN,1997,4756165.0,59.730000000000004
MN,1998,4810603.0,60.419999999999995
MN,1999,4865041.0,61.11
MN,2000,4919479.0,61.8
MN,2001,4957924.0,62.28
MN,2002,4996368.0,62.76
MN,2003,5034813.0,63.239999999999995
MN,2004,5073257.0,63.72
MN,2005,5111702.0,64.19999999999999
MN,2006,5150147.0,64.67999999999999
MN,2007,5188591.0,65.16
MN,2008,5227036.0,65.64
MN,2009,5265480.0,66.11999999999999
MN,2010,5303925.0,66.6
MN,2011,5344182.0,67.11
MN,2012,5384439.0,67.62
MN,2013,5424696.0,68.13
MN,2014,5464953.0,68.64
MN,2015,5505210.0,69.15
MN,2016,5545466.0,69.66
MN,2017,5585723.0,70.17
MN,2018,5625980.0,70.68
MN,2019,5666237.0,71.19
MN,2020,5706494.0,71.7
MN,2021,5666237.0,71.19
MN,2022,5666237.0,71.19
MN,2023,5666237.0,71.19
MO,1910,3293335.0,47.9
MO,1911,3304407.0,48.06
MO,1912,3315479.0,48.22
MO,1913,3326551.0,48.379999999999995
MO,1914,3337623.0,48.54
MO,1915,3348695.0,48.7
MO,1916,3359767.0,48.86
MO,1917,3370839.0,49.019999999999996
MO,1918,3381911.0,49.18
MO,1919,3392983.0,49.34
MO,1920,3404055.0,49.5
MO,1921,3426586.0,49.830000000000005
MO,1922,3449117.0,50.160000000000004
MO,1923,3471649.0,50.489999999999995
MO,1924,3494180.0,50.82
MO,1925,3516711.0,51.15
MO,1926,3539242.0,51.48
MO,1927,3561773.0,51.809999999999995
MO,1928,3584305.0,52.14
MO,1929,3606836.0,52.47
MO,1930,3629367.0,52.8
MO,1931,3644897.0,53.029999999999994
MO,1932,3660426.0,53.260000000000005
MO,1933,3675956.0,53.489999999999995
MO,1934,3691486.0,53.72
MO,1935,3707016.0,53.95
MO,1936,3722545.0,54.18000000000001
MO,1937,3738075.0,54.410000000000004
MO,1938,3753605.0,54.64
MO,1939,3769134.0,54.870000000000005
MO,1940,3784664.0,55.1
MO,1941,3801663.0,55.34
MO,1942,3818662.0,55.580000000000005
MO,1943,3835661.0,55.82
MO,1944,3852660.0,56.06
MO,1945,3869658.0,56.3
MO,1946,3886657.0,56.540000000000006
MO,1947,3903656.0,56.78
MO,1948,3920655.0,57.019999999999996
MO,1949,3937654.0,57.26
MO,1950,3954653.0,57.5
MO,1951,3991169.0,58.03
MO,1952,4027685.0,58.56
MO,1953,4064201.0,59.09
MO,1954,4100717.0,59.620000000000005
MO,1955,4137233.0,60.15
MO,1956,4173749.0,60.68
MO,1957,4210265.0,61.209999999999994
MO,1958,4246781.0,61.74
MO,1959,4283297.0,62.269999999999996
MO,1960,4319813.0,62.8
MO,1961,4355482.0,63.31999999999999
MO,1962,4391151.0,63.84
MO,1963,4426819.0,64.35999999999999
MO,1964,4462488.0,64.88
MO,1965,4498157.0,65.4
MO,1966,4533826.0,65.92
MO,1967,4569495.0,66.44
MO,1968,4605163.0,66.96000000000001
MO,1969,4640832.0,67.48
MO,1970,4676501.0,68.0
MO,1971,4700520.0,68.35000000000001
MO,1972,4724538.0,68.7
MO,1973,4748556.0,69.05
MO,1974,4772575.0,69.4
MO,1975,4796594.0,69.75
MO,1976,4820612.0,70.1
MO,1977,4844630.0,70.45
MO,1978,4868649.0,70.8
MO,1979,4892668.0,71.15
MO,1980,4916686.0,71.5
MO,1981,4936725.0,71.79
MO,1982,4956763.0,72.08000000000001
MO,1983,4976802.0,72.37
MO,1984,4996841.0,72.66
MO,1985,5016880.0,72.95
MO,1986,5036918.0,73.24000000000001
MO,1987,5056957.0,73.53
MO,1988,5076996.0,73.82000000000001
MO,1989,5097034.0,74.11000000000001
MO,1990,5117073.0,74.4
MO,1991,5164887.0,75.10000000000001
MO,1992,5212701.0,75.80000000000001
MO,1993,5260514.0,76.5
MO,1994,5308328.0,77.2
MO,1995,5356142.0,77.9
MO,1996,5403956.0,78.60000000000001
MO,1997,5451770.0,79.3
MO,1998,5499583.0,80.0
MO,1999,5547397.0,80.7
MO,2000,5595211.0,81.4
MO,2001,5634583.0,81.97
MO,2002,5673954.0,82.54
MO,2003,5713326.0,83.11
MO,2004,5752697.0,83.68
MO,2005,5792069.0,84.25
MO,2006,5831441.0,84.82
MO,2007,5870812.0,85.39
MO,2008,5910184.0,85.96
MO,2009,5949555.0,86.53
MO,2010,5988927.0,87.1
MO,2011,6005526.0,87.34
MO,2012,6022124.0,87.58
MO,2013,6038723.0,87.82
MO,2014,6055321.0,88.06
MO,2015,6071920.0,88.3
MO,2016,6088519.0,88.53999999999999
MO,2017,6105117.0,88.78
MO,2018,6121716.0,89.02000000000001
MO,2019,6138314.0,89.25999999999999
MO,2020,6154913.0,89.5
MO,2021,6138314.0,89.25999999999999
MO,2022,6138314.0,89.25999999999999
MO,2023,6138314.0,89.25999999999999
MS,1910,1797114.0,38.3
MS,1911,1796464.0,38.29
MS,1912,1795815.0,38.28
MS,1913,1795165.0,38.269999999999996
MS,1914,1794516.0,38.26
MS,1915,1793866.0,38.25
MS,1916,1793216.0,38.24
MS,1917,1792567.0,38.230000000000004
MS,1918,1791917.0,38.22
MS,1919,1791268.0,38.21
MS,1920,1790618.0,38.2
MS,1921,1812538.0,38.660000000000004
MS,1922,1834459.0,39.120000000000005
MS,1923,1856379.0,39.58
MS,1924,1878299.0,40.040000000000006
MS,1925,1900220.0,40.5
MS,1926,1922140.0,40.959999999999994
MS,1927,1944060.0,41.42
MS,1928,1965980.0,41.88
MS,1929,1987901.0,42.339999999999996
MS,1930,2009821.0,42.8
MS,1931,2027219.0,43.169999999999995
MS,1932,2044616.0,43.540000000000006
MS,1933,2062014.0,43.91
MS,1934,2079411.0,44.28
MS,1935,2096808.0,44.65
MS,1936,2114206.0,45.019999999999996
MS,1937,2131604.0,45.39
MS,1938,2149001.0,45.76
MS,1939,2166398.0,46.13
MS,1940,2183796.0,46.5
MS,1941,2183308.0,46.49
MS,1942,2182820.0,46.480000000000004
MS,1943,2182331.0,46.47
MS,1944,2181843.0,46.459999999999994
MS,1945,2181355.0,46.45
MS,1946,2180867.0,46.44
MS,1947,2180379.0,46.43
MS,1948,2179890.0,46.419999999999995
MS,1949,2179402.0,46.41
MS,1950,2178914.0,46.4
MS,1951,2178837.0,46.4
MS,1952,2178759.0,46.4
MS,1953,2178682.0,46.4
MS,1954,2178605.0,46.4
MS,1955,2178528.0,46.4
MS,1956,2178450.0,46.4
MS,1957,2178373.0,46.4
MS,1958,2178296.0,46.39999999999999
MS,1959,2178218.0,46.4
MS,1960,2178141.0,46.4
MS,1961,2182018.0,46.48
MS,1962,2185895.0,46.56
MS,1963,2189772.0,46.64
MS,1964,2193649.0,46.72
MS,1965,2197526.0,46.8
MS,1966,2201404.0,46.879999999999995
MS,1967,2205281.0,46.96
MS,1968,2209158.0,47.040000000000006
MS,1969,2213035.0,47.120000000000005
MS,1970,2216912.0,47.2
MS,1971,2247285.0,47.85000000000001
MS,1972,2277657.0,48.50000000000001
MS,1973,2308030.0,49.15
MS,1974,2338402.0,49.800000000000004
MS,1975,2368775.0,50.45
MS,1976,2399148.0,51.1
MS,1977,2429520.0,51.75
MS,1978,2459893.0,52.400000000000006
MS,1979,2490265.0,53.050000000000004
MS,1980,2520638.0,53.7
MS,1981,2525896.0,53.81
MS,1982,2531154.0,53.92000000000001
MS,1983,2536411.0,54.029999999999994
MS,1984,2541669.0,54.14
MS,1985,2546927.0,54.25
MS,1986,2552185.0,54.36
MS,1987,2557443.0,54.47
MS,1988,2562700.0,54.58
MS,1989,2567958.0,54.69
MS,1990,2573216.0,54.8
MS,1991,2600360.0,55.38
MS,1992,2627504.0,55.96000000000001
MS,1993,2654649.0,56.53999999999999
MS,1994,2681793.0,57.12
MS,1995,2708937.0,57.7
MS,1996,2736081.0,58.28
MS,1997,2763225.0,58.86
MS,1998,2790370.0,59.44
MS,1999,2817514.0,60.019999999999996
MS,2000,2844658.0,60.6
MS,2001,2856922.0,60.86
MS,2002,2869186.0,61.120000000000005
MS,2003,2881450.0,61.38
MS,2004,2893714.0,61.64
MS,2005,2905978.0,61.900000000000006
MS,2006,2918241.0,62.160000000000004
MS,2007,2930505.0,62.42
MS,2008,2942769.0,62.68
MS,2009,2955033.0,62.94
MS,2010,2967297.0,63.2
MS,2011,2966695.0,63.190000000000005
MS,2012,2966093.0,63.18000000000001
MS,2013,2965492.0,63.17
MS,2014,2964890.0,63.160000000000004
MS,2015,2964288.0,63.150000000000006
MS,2016,2963686.0,63.14
MS,2017,2963084.0,63.13000000000001
MS,2018,2962483.0,63.120000000000005
MS,2019,2961881.0,63.11
MS,2020,2961279.0,63.1
MS,2021,2961881.0,63.11
MS,2022,2961881.0,63.11
MS,2023,2961881.0,63.11
MT,1910,376053.0,2.6
MT,1911,393337.0,2.72
MT,1912,410620.0,2.84
MT,1913,427904.0,2.96
MT,1914,445187.0,3.08
MT,1915,462471.0,3.2
MT,1916,479755.0,3.32
MT,1917,497038.0,3.44
MT,1918,514322.0,3.56
MT,1919,531605.0,3.6799999999999997
MT,1920,548889.0,3.8
MT,1921,547761.0,3.79
MT,1922,546632.0,3.7800000000000002
MT,1923,545504.0,3.7699999999999996
MT,1924,544376.0,3.76
MT,1925,543248.0,3.75
MT,1926,542119.0,3.74
MT,1927,540991.0,3.73
MT,1928,539863.0,3.72
MT,1929,538734.0,3.71
MT,1930,537606.0,3.7
MT,1931,539791.0,3.71
MT,1932,541976.0,3.7200000000000006
MT,1933,544161.0,3.7299999999999995
MT,1934,546346.0,3.74
MT,1935,548531.0,3.75
MT,1936,550716.0,3.76
MT,1937,552901.0,3.77
MT,1938,555086.0,3.78
MT,1939,557271.0,3.79
MT,1940,559456.0,3.8
MT,1941,562613.0,3.83
MT,1942,565770.0,3.86
MT,1943,568926.0,3.8899999999999997
MT,1944,572083.0,3.92
MT,1945,575240.0,3.9499999999999997
MT,1946,578397.0,3.9799999999999995
MT,1947,581554.0,4.01
MT,1948,584710.0,4.039999999999999
MT,1949,587867.0,4.07
MT,1950,591024.0,4.1
MT,1951,599398.0,4.15
MT,1952,607773.0,4.199999999999999
MT,1953,616147.0,4.25
MT,1954,624521.0,4.299999999999999
MT,1955,632896.0,4.35
MT,1956,641270.0,4.3999999999999995
MT,1957,649644.0,4.449999999999999
MT,1958,658018.0,4.499999999999999
MT,1959,666393.0,4.55
MT,1960,674767.0,4.6
MT,1961,676731.0,4.619999999999999
MT,1962,678695.0,4.64
MT,1963,680660.0,4.66
MT,1964,682624.0,4.68
MT,1965,684588.0,4.699999999999999
MT,1966,686552.0,4.72
MT,1967,688516.0,4.74
MT,1968,690481.0,4.76
MT,1969,692445.0,4.78
MT,1970,694409.0,4.8
MT,1971,703637.0,4.86
MT,1972,712865.0,4.92
MT,1973,722093.0,4.98
MT,1974,731321.0,5.04
MT,1975,740550.0,5.1
MT,1976,749778.0,5.16
MT,1977,759006.0,5.22
MT,1978,768234.0,5.28
MT,1979,777462.0,5.34
MT,1980,786690.0,5.4
MT,1981,787928.0,5.41
MT,1982,789165.0,5.42
MT,1983,790402.0,5.43
MT,1984,791640.0,5.44
MT,1985,792878.0,5.45
MT,1986,794115.0,5.46
MT,1987,795352.0,5.47
MT,1988,796590.0,5.48
MT,1989,797828.0,5.49
MT,1990,799065.0,5.5
MT,1991,809378.0,5.57
MT,1992,819691.0,5.640000000000001
MT,1993,830004.0,5.709999999999999
MT,1994,840317.0,5.78
MT,1995,850630.0,5.85
MT,1996,860943.0,5.92
MT,1997,871256.0,5.99
MT,1998,881569.0,6.0600000000000005
MT,1999,891882.0,6.13
MT,2000,902195.0,6.2
MT,2001,910917.0,6.26
MT,2002,919639.0,6.320000000000001
MT,2003,928361.0,6.38
MT,2004,937083.0,6.4399999999999995
MT,2005,945805.0,6.5
MT,2006,954527.0,6.5600000000000005
MT,2007,963249.0,6.62
MT,2008,971971.0,6.68
MT,2009,980693.0,6.74
MT,2010,989415.0,6.8
MT,2011,998896.0,6.86
MT,2012,1008377.0,6.920000000000001
MT,2013,1017858.0,6.98
MT,2014,1027339.0,7.040000000000001
MT,2015,1036820.0,7.1
MT,2016,1046301.0,7.16
MT,2017,1055782.0,7.22
MT,2018,1065263.0,7.28
MT,2019,1074744.0,7.34
MT,2020,1084225.0,7.4
MT,2021,1074744.0,7.34
MT,2022,1074744.0,7.34
MT,2023,1074744.0,7.34
NC,1910,2206287.0,45.4
NC,1911,2241571.0,46.12
NC,1912,2276854.0,46.84
NC,1913,2312138.0,47.559999999999995
NC,1914,2347421.0,48.28
NC,1915,2382705.0,49.0
NC,1916,2417989.0,49.72
NC,1917,2453272.0,50.44
NC,1918,2488556.0,51.160000000000004
NC,1919,2523839.0,51.88
NC,1920,2559123.0,52.6
NC,1921,2620238.0,53.86000000000001
NC,1922,2681354.0,55.120000000000005
NC,1923,2742469.0,56.379999999999995
NC,1924,2803584.0,57.64
NC,1925,2864700.0,58.900000000000006
NC,1926,2925815.0,60.16
NC,1927,2986930.0,61.42
NC,1928,3048045.0,62.68
NC,1929,3109161.0,63.940000000000005
NC,1930,3170276.0,65.2
NC,1931,3210411.0,66.03
NC,1932,3250545.0,66.86
NC,1933,3290680.0,67.69
NC,1934,3330815.0,68.52
NC,1935,3370950.0,69.35
NC,1936,3411084.0,70.18
NC,1937,3451219.0,71.00999999999999
NC,1938,3491354.0,71.84
NC,1939,3531488.0,72.67
NC,1940,3571623.0,73.5
NC,1941,3620654.0,74.5
NC,1942,3669684.0,75.5
NC,1943,3718715.0,76.5
NC,1944,3767745.0,77.5
NC,1945,3816776.0,78.5
NC,1946,3865807.0,79.5
NC,1947,3914837.0,80.5
NC,1948,3963868.0,81.5
NC,1949,4012898.0,82.5
NC,1950,4061929.0,83.5
NC,1951,4111352.0,84.52000000000001
NC,1952,4160774.0,85.53999999999999
NC,1953,4210197.0,86.56
NC,1954,4259619.0,87.58000000000001
NC,1955,4309042.0,88.6
NC,1956,4358465.0,89.62
NC,1957,4407887.0,90.64000000000001
NC,1958,4457310.0,91.66
NC,1959,4506732.0,92.67999999999999
NC,1960,4556155.0,93.7
NC,1961,4608745.0,94.78
NC,1962,4661336.0,95.86000000000001
NC,1963,4713926.0,96.94
NC,1964,4766517.0,98.02000000000001
NC,1965,4819107.0,99.1
NC,1966,4871697.0,100.18
NC,1967,4924288.0,101.25999999999999
NC,1968,4976878.0,102.34
NC,1969,5029469.0,103.41999999999999
NC,1970,5082059.0,104.5
NC,1971,5162030.0,106.15
NC,1972,5242000.0,107.80000000000001
NC,1973,5321971.0,109.44999999999999
NC,1974,5401942.0,111.1
NC,1975,5481912.0,112.75
NC,1976,5561883.0,114.4
NC,1977,5641854.0,116.05
NC,1978,5721825.0,117.7
NC,1979,5801795.0,119.35000000000001
NC,1980,5881766.0,121.0
NC,1981,5956453.0,122.53
NC,1982,6031140.0,124.06000000000002
NC,1983,6105827.0,125.58999999999999
NC,1984,6180514.0,127.12
NC,1985,6255202.0,128.65
NC,1986,6329889.0,130.18
NC,1987,6404576.0,131.71
NC,1988,6479263.0,133.24
NC,1989,6553950.0,134.77
NC,1990,6628637.0,136.3
NC,1991,6770705.0,139.23000000000002
NC,1992,6912772.0,142.16000000000003
NC,1993,7054840.0,145.09
NC,1994,7196907.0,148.01999999999998
NC,1995,7338975.0,150.95
NC,1996,7481043.0,153.88
NC,1997,7623110.0,156.81
NC,1998,7765178.0,159.73999999999998
NC,1999,7907245.0,162.67
NC,2000,8049313.0,165.6
NC,2001,8197930.0,168.64999999999998
NC,2002,8346547.0,171.7
NC,2003,8495164.0,174.75
NC,2004,8643781.0,177.8
NC,2005,8792398.0,180.85
NC,2006,8941015.0,183.89999999999998
NC,2007,9089632.0,186.95
NC,2008,9238249.0,190.0
NC,2009,9386866.0,193.05
NC,2010,9535483.0,196.1
NC,2011,9625874.0,197.96
NC,2012,9716264.0,199.82
NC,2013,9806654.0,201.67999999999998
NC,2014,9897045.0,203.54
NC,2015,9987436.0,205.39999999999998
NC,2016,10077826.0,207.26
NC,2017,10168216.0,209.12
NC,2018,10258607.0,210.98
NC,2019,10348998.0,212.83999999999997
NC,2020,10439388.0,214.7
NC,2021,10348998.0,212.83999999999997
NC,2022,10348998.0,212.83999999999997
NC,2023,10348998.0,212.83999999999997
ND,1910,577056.0,8.4
ND,1911,584038.0,8.5
ND,1912,591019.0,8.600000000000001
ND,1913,598001.0,8.7
ND,1914,604982.0,8.8
ND,1915,611964.0,8.9
ND,1916,618946.0,9.0
ND,1917,625927.0,9.100000000000001
ND,1918,632909.0,9.2
ND,1919,639890.0,9.3
ND,1920,646872.0,9.4
ND,1921,650269.0,9.450000000000001
ND,1922,653667.0,9.5
ND,1923,657064.0,9.55
ND,1924,660461.0,9.6
ND,1925,663858.0,9.65
ND,1926,667256.0,9.700000000000001
ND,1927,670653.0,9.75
ND,1928,674050.0,9.8
ND,1929,677448.0,9.85
ND,1930,680845.0,9.9
ND,1931,676954.0,9.84
ND,1932,673063.0,9.780000000000001
ND,1933,669172.0,9.719999999999999
ND,1934,665281.0,9.66
ND,1935,661390.0,9.600000000000001
ND,1936,657499.0,9.540000000000001
ND,1937,653608.0,9.48
ND,1938,649717.0,9.420000000000002
ND,1939,645826.0,9.360000000000001
ND,1940,641935.0,9.3
ND,1941,639705.0,9.270000000000001
ND,1942,637475.0,9.240000000000002
ND,1943,635245.0,9.209999999999999
ND,1944,633015.0,9.18
ND,1945,630786.0,9.15
ND,1946,628556.0,9.120000000000001
ND,1947,626326.0,9.09
ND,1948,624096.0,9.06
ND,1949,621866.0,9.03
ND,1950,619636.0,9.0
ND,1951,620917.0,9.02
ND,1952,622198.0,9.04
ND,1953,623479.0,9.059999999999999
ND,1954,624760.0,9.079999999999998
ND,1955,626041.0,9.1
ND,1956,627322.0,9.12
ND,1957,628603.0,9.14
ND,1958,629884.0,9.159999999999998
ND,1959,631165.0,9.18
ND,1960,632446.0,9.2
ND,1961,630978.0,9.18
ND,1962,629509.0,9.16
ND,1963,628040.0,9.139999999999999
ND,1964,626572.0,9.12
ND,1965,625104.0,9.1
ND,1966,623635.0,9.079999999999998
ND,1967,622166.0,9.06
ND,1968,620698.0,9.04
ND,1969,619230.0,9.02
ND,1970,617761.0,9.0
ND,1971,621257.0,9.049999999999999
ND,1972,624752.0,9.1
ND,1973,628248.0,9.15
ND,1974,631743.0,9.2
ND,1975,635239.0,9.25
ND,1976,638735.0,9.3
ND,1977,642230.0,9.35
ND,1978,645726.0,9.4
ND,1979,649221.0,9.450000000000001
ND,1980,652717.0,9.5
ND,1981,651325.0,9.48
ND,1982,649934.0,9.46
ND,1983,648542.0,9.44
ND,1984,647150.0,9.420000000000002
ND,1985,645758.0,9.4
ND,1986,644367.0,9.38
ND,1987,642975.0,9.36
ND,1988,641583.0,9.34
ND,1989,640192.0,9.32
ND,1990,638800.0,9.3
ND,1991,639140.0,9.3
ND,1992,639480.0,9.3
ND,1993,639820.0,9.3
ND,1994,640160.0,9.3
ND,1995,640500.0,9.3
ND,1996,640840.0,9.3
ND,1997,641180.0,9.3
ND,1998,641520.0,9.3
ND,1999,641860.0,9.3
ND,2000,642200.0,9.3
ND,2001,645239.0,9.340000000000002
ND,2002,648278.0,9.38
ND,2003,651317.0,9.42
ND,2004,654356.0,9.46
ND,2005,657396.0,9.5
ND,2006,660435.0,9.54
ND,2007,663474.0,9.58
ND,2008,666513.0,9.62
ND,2009,669552.0,9.66
ND,2010,672591.0,9.7
ND,2011,683241.0,9.860000000000001
ND,2012,693892.0,10.02
ND,2013,704542.0,10.18
ND,2014,715192.0,10.34
ND,2015,725842.0,10.5
ND,2016,736493.0,10.66
ND,2017,747143.0,10.82
ND,2018,757793.0,10.98
