name,type,latitude_deg,longitude_deg,state
Anthony Municipal Airport,small_airport,37.158501,-98.079597,KS
Elge Field,small_airport,40.93999863,-98.07810211,NE
Mc Crays Airport,small_airport,36.95890045,-98.07530212,OK
Worrell Airport,small_airport,31.17790031,-98.07309723,TX
Hofer Private Airport,small_airport,44.86660004,-98.0719986,SD
Frager Field,small_airport,40.43330002,-98.07060242,NE
Upham Heliport,heliport,32.8003006,-98.0667038,TX
Rempe Private Airport,small_airport,40.09719849,-98.06479645,NE
Aaron's Field,small_airport,40.86249924,-98.06420135,NE
Putty Ranch Airport,small_airport,31.97240067,-98.06140137,TX
Menard Airport,small_airport,33.58190155,-98.06109619,TX
Chips Airport,small_airport,29.565891,-98.06058,TX
Mineral Wells Airport,small_airport,32.78160095,-98.06020355,TX
Superior Municipal Airport,small_airport,40.04639816,-98.06009674,NE
Albion Municipal Airport,small_airport,41.72859955,-98.05580139,NE
Hite Private Airport,small_airport,45.28720093,-98.0542984,SD
Fort Wolters Helicopters Heliport,heliport,32.83349991,-98.05200195,TX
Orange Grove Naval Auxiliary Landing Field,small_airport,27.90110016,-98.05169678,TX
Central City Municipal - Larry Reineke Field,small_airport,41.11259842,-98.05169678,NE
Burris Ranch Airport,small_airport,28.88780022,-98.0503006,TX
Ingle Airport,small_airport,44.23970032,-98.04969788,SD
Spohn-Alice Heliport,heliport,27.76189995,-98.04750061,TX
San Christoval Ranch Airport,small_airport,28.74810028,-98.04499817,TX
Los Ebanos Ranch Airport,small_airport,28.11700058,-98.04470062,TX
Harper Municipal Airport,small_airport,37.27819824,-98.04350281,KS
Restoration Ranch Airport,small_airport,29.99329948,-98.04329681,TX
King's Ranch Airport,small_airport,31.04490089,-98.0428009,TX
New Braunfels Municipal Airport,small_airport,29.7045002,-98.04219818,TX
Christus Spohn Hospital Alice Heliport,heliport,27.76503,-98.0409061,TX
Pellar Farm Airport,small_airport,35.50279999,-98.04060364,OK
Brandley Airport,small_airport,35.50419998,-98.04060364,OK
White Wings Airport,small_airport,30.01140022,-98.04049683,TX
Harman Airport,small_airport,35.58369827,-98.0401001,OK
Terminal D Ranch Airport,small_airport,28.4451,-98.0394,TX
Antelope County Airport,small_airport,42.11220169,-98.03869629,NE
Mitchell Municipal Airport,small_airport,43.77479935,-98.03859711,SD
Mcfarlin Ranch Airport,small_airport,30.69470024,-98.03279877,TX
Kleberg County Airport,small_airport,27.55089951,-98.03089905,TX
Alice International Airport,medium_airport,27.74090004,-98.02690125,TX
Telstar Heliport,heliport,43.69829941,-98.02149963,SD
Deweze Airport,small_airport,37.27949905,-98.01809692,KS
Barnes County Municipal Airport,small_airport,46.94100189,-98.01760101,ND
C F C Aviation Ranch Airport,small_airport,30.6760006,-98.01750183,TX
Anthony Hospital Heliport,heliport,37.1556015,-98.01730347,KS
Miller Brothers Airport,small_airport,36.94169998,-98.01699829,OK
Ksa Orchards Airport,small_airport,34.31750107,-98.01499939,OK
Memorial Hospital Heliport,heliport,40.86830139,-98.01450348,NE
Cunningham Airpark,small_airport,29.675556,-98.012778,TX
Rock Creek Ranch Airport,small_airport,32.96849823,-98.01139832,TX
Ray Smith Farm Airport,small_airport,32.0265007,-98.01000214,TX
TLC Airport,small_airport,36.503744,-98.008838,OK
Avera Queen of Peace Hospital Heliport,heliport,43.71409988,-98.00869751,SD
El Reno Regional Airport,small_airport,35.47269821,-98.00579834,OK
Briggs / Skotz Airfield,small_airport,30.86397608,-98.0037117,TX
Tom Dye Heliport,heliport,30.30080032,-98.00189972,TX
Neil's Sky Ranch Airport,small_airport,34.89080048,-97.99829865,OK
Elm Creek Airpark,small_airport,29.50519943,-97.99690247,TX
Moltz Airport,small_airport,29.68770027,-97.99610138,TX
Copland Airport,small_airport,34.50009918,-97.99479675,OK
Aurora Municipal Al Potter Field,small_airport,40.89410019,-97.99459839,NE
Lakeway Airpark,small_airport,30.35750008,-97.99449921,TX
Goodman Strip,small_airport,48.70890045,-97.9940033,ND
Huber Airpark Civic Club Llc Airport,small_airport,29.60330009,-97.99060059,TX
Weedpatch International Airport,small_airport,36.81389999,-97.9865036,OK
Wyatt Airport,closed,29.9599,-97.985298,TX
Windy Tales Airport,small_airport,32.84841537,-97.98430634,TX
Parkview Hospital Heliport,heliport,35.52980042,-97.98390198,OK
Little C Ranch Heliport,heliport,32.01380157,-97.98139954,TX
El Reno Airport,small_airport,35.51670074,-97.97949982,OK
Knapp Medical Center Heliport,heliport,26.152472,-97.978806,TX
Blo Airport,small_airport,32.90850067,-97.97730255,TX
Mid Valley Airport,small_airport,26.17760086,-97.97309875,TX
Reb Folbre's Place Airport,small_airport,32.76259995,-97.97280121,TX
Duncan Regional Hospital Heliport,heliport,34.52119827,-97.97229767,OK
Baylor Scott and White Medical Center Heliport,heliport,30.332889,-97.971665,TX
Huey Airport,small_airport,38.16949844,-97.97119904,KS
Parkston Municipal Airport,small_airport,43.37919998,-97.97119904,SD
Mc Collough Airfield,small_airport,39.68529892,-97.97119904,KS
Shoreline Ranch Airport,small_airport,30.42860031,-97.97049713,TX
Lago Vista Tx Rusty Allen Airport,small_airport,30.49860001,-97.96949768,TX
Shelton Private Heliport,heliport,32.33610153,-97.9693985,TX
Herberts Farm Airport,small_airport,42.54330063,-97.96869659,NE
Chickasha Municipal Airport,small_airport,35.09740067,-97.96769714,OK
Okarche Airport,small_airport,35.72999954,-97.96700287,OK
Rutherford Ranch Airport,small_airport,30.07769966,-97.96559906,TX
C A M P Airport,small_airport,41.39030075,-97.96450043,NE
Wilcox Field,small_airport,37.08340073,-97.96420288,KS
Bob Park Airport,small_airport,37.30279922,-97.96420288,KS
Anthony Balloonport,balloonport,37.0945015,-97.96140289,KS
Ricketyback Field,small_airport,47.81110001,-97.96009827,ND
Winns Heliport,heliport,30.40130043,-97.95999908,TX
Halliburton Field,small_airport,34.47090149,-97.9598999,OK
White Airport,small_airport,35.89139938,-97.95890045,OK
Kaypod Airport,small_airport,37.25139999,-97.95449829,KS
Cannon Aviation Airport,small_airport,26.30870056,-97.95439911,TX
Kingfisher Airport,small_airport,35.87509918,-97.95249939,OK
Progreso Airport,small_airport,26.08370018,-97.95030212,TX
Flying 'K' Airport,small_airport,30.83799934,-97.95030212,TX
Skalitsky Airport,small_airport,26.29030037,-97.94940186,TX
Atwoods Heliport,heliport,36.39279938,-97.94779968,OK
Guadalupe Hospital Heliport,heliport,29.56749916,-97.94670105,TX
Flf Gliderport,small_airport,30.85630035,-97.94589996,TX
Meyers Freedom Flight Hardy Airport,small_airport,40.02080154,-97.94200134,NE
Belcher Airport,small_airport,38.86859894,-97.93779755,KS
Eagle Airport,small_airport,32.68040085,-97.93730164,TX
Enix Boys Airport,small_airport,36.10419846,-97.93699646,OK
Lz Phantom Heliport,heliport,30.459917,-97.934944,TX
Reherman Airport,closed,35.804199,-97.933701,OK
Stidham-Private Airport,small_airport,34.98339844,-97.93370056,OK
Tailspin Estates Airport,small_airport,32.65119934,-97.93360138,TX
Arrowhead Airport,small_airport,28.11560059,-97.93080139,TX
Mills Field,small_airport,37.99580002,-97.92949677,KS
Baker Airstrip,small_airport,35.47510147,-97.92890167,OK
Vance Air Force Base,large_airport,36.33919907,-97.91649628,OK
Johnny Voudouris Heliport,heliport,30.23270035,-97.91470337,TX
Grand Forks Par Site Heliport,heliport,48.72190094,-97.91120148,ND
Flying H Ranch Airport,small_airport,30.6595993,-97.91110229,TX
Ramsak Airport,small_airport,34.547095,-97.909616,OK
Randolph Air Force Base Auxiliary Airport,small_airport,29.56579971,-97.90830231,TX
Sunflower Aerodrome,small_airport,37.92639923,-97.90619659,KS
Mgm Heliport,heliport,30.33740044,-97.90609741,TX
Walhalla Municipal Airport,small_airport,48.94060135,-97.90280151,ND
Springfield Municipal Airport,small_airport,42.88000107,-97.90119934,SD
Rab Ranch Airport,small_airport,30.79369926,-97.90119934,TX
Johnson Private Airstrip,small_airport,47.33330154,-97.90090179,ND
Circle Eight Ranch Airport,small_airport,32.23759842,-97.89959717,TX
Redhills Airport,small_airport,35.06280136,-97.89530182,OK
Traynor Ranch Airport,small_airport,36.33250046,-97.89309692,OK
Chandler Armory Heliport,heliport,35.70840073,-97.89199829,OK
Arnett Landing Airport,small_airport,32.979389,-97.889917,TX
Bohn Airstrip,small_airport,48.73220062,-97.88950348,ND
Alison Air Park,small_airport,29.83130074,-97.8891983,TX
Mono Aircraft Airport,small_airport,37.69279861,-97.88639832,KS
Creighton Municipal Airport,small_airport,42.47079849,-97.88369751,NE
Flying 'K' Ranch Ultralightport,small_airport,26.15040016,-97.88359833,TX
Oliver Till Airport,small_airport,27.62389946,-97.88310242,TX
Woodstone Corporation Heliport,heliport,29.61669922,-97.88169861,TX
Otto Kaiser Hospital Heliport,heliport,28.85029984,-97.87889862,TX
Circle P Ranch Airport,small_airport,32.23759842,-97.87809753,TX
Falcon's Nest Heliport,heliport,30.4192009,-97.87670135,TX
Joe Fleming Field,small_airport,29.52519989,-97.87529755,TX
Old Reb Airport,small_airport,26.17539978,-97.87529755,TX
Haymaker Airport,small_airport,36.04699,-97.8749,OK
Horseshoe Bend Airport,small_airport,32.57289886,-97.87249756,TX
Bailey Airport,small_airport,29.22050095,-97.87169647,TX
Traudt Airport,small_airport,40.66559982,-97.86979675,NE
Ossiport Heliport,heliport,30.32379913,-97.86779785,TX
Running M Ranch Airport,small_airport,32.26679993,-97.86699677,TX
Martin Farms Airport,small_airport,35.15010071,-97.86699677,OK
Plihal Farms Airport,small_airport,43.01670074,-97.86699677,SD
Karnes County Airport,small_airport,28.82500076,-97.86560059,TX
San Marcos Regional Airport,medium_airport,29.8927,-97.862999,TX
Britts Crosswind Airport,small_airport,30.72470093,-97.86199951,TX
1904 Private Runway Airport,small_airport,36.161543,-97.861949,OK
Hutchinson Municipal Airport,medium_airport,38.06549835,-97.86060333,KS
Alford A. Bratcher Airport,small_airport,34.67509842,-97.85590363,OK
R & R Farms Airport,small_airport,40.28170013,-97.85420227,NE
Seton Medical Center Hays Heliport,heliport,30.007222,-97.853333,TX
Boardman Aerial Airport,small_airport,40.75360107,-97.85140228,NE
Old Hoppe Place Airport,small_airport,27.8003006,-97.85119629,TX
Christus Spohn Hospital Kingsville Heliport,heliport,27.489269,-97.850229,TX
PTNO Airport,small_airport,36.068102,-97.849713,OK
Rollers Airport,small_airport,36.155363,-97.848344,OK
Tgp 1 Heliport,heliport,27.74449921,-97.8463974,TX
Lone Tree Airport,small_airport,45.022277,-97.844861,SD
Steinert Lakes Airport,closed,36.2211,-97.844498,OK
Haymaker Private Airport,small_airport,36.0539972,-97.8423583,OK
A M I G O For Christ Airport,small_airport,32.66040039,-97.84200287,TX
Lackorn Airport,small_airport,29.53910065,-97.83499908,TX
F.W. Zaloudek Airport,small_airport,36.55670166,-97.83370209,OK
Norwich Airport,small_airport,37.45560074,-97.83370209,KS
Wright Ranch Airport,small_airport,32.16680145,-97.83360291,TX
Pegasus Place Airstrip,closed,30.56690025,-97.82949829,TX
Sky Acres Airport,small_airport,33.64770126,-97.82900238,TX
Olafson Brothers Airport,small_airport,48.62639999,-97.82900238,ND
Robert Gray  Army Air Field Airport,medium_airport,31.06719971,-97.8289032,TX
Bridgeport Municipal Airport,small_airport,33.1753006,-97.82839966,TX
Clarence E Page Municipal Airport,small_airport,35.48809814,-97.82360077,OK
Cedar Park Rgnl Medical Center Heliport,heliport,30.525278,-97.822222,TX
Metroplex Hospital Heliport,heliport,31.11750031,-97.82170105,TX
Kittie Hill Airport,closed,30.60210037,-97.81890106,TX
Fulton Airport,small_airport,34.9428028,-97.8180194,OK
Blocker Field,closed,37.858299,-97.817802,KS
Granbury Regional Airport,small_airport,32.44440079,-97.81690216,TX
Jamak Fabrication Heliport,heliport,32.78120041,-97.81639862,TX
Longhorn Field,small_airport,36.31719971,-97.81610107,OK
Raab Field Airport,small_airport,34.629834,-97.815,OK
Wolfe Field Airport,small_airport,34.5760994,-97.81410217,OK
Old Kingsbury Aerodrome,small_airport,29.63419914,-97.81169891,TX
Merchant Homestead Airport,small_airport,41.01110077,-97.81140137,NE
Kingsville Naval Air Station,medium_airport,27.50720024,-97.80970001,TX
Parker Airport,small_airport,32.35110092,-97.80870056,TX
Pond Creek Municipal Airport,small_airport,36.66249847,-97.80870056,OK
Dave's Place Airport,small_airport,35.82500076,-97.80590057,OK
Sam Little International Airport,small_airport,32.68349838,-97.80560303,TX
Driftwood Ranch Airport,small_airport,32.56700134,-97.80480194,TX
Jim Sears Airport,small_airport,33.14369965,-97.80449677,TX
Brown Ranch Airport,small_airport,28.44190025,-97.80439758,TX
Fordville Airport,small_airport,48.23469925,-97.80180359,ND
Keno Field,small_airport,30.75510025,-97.79989624,TX
Grone Airport,small_airport,40.29700089,-97.79810333,NE
Gatesville Municipal Airport,small_airport,31.42130089,-97.79699707,TX
Fisher Ranch Airport,small_airport,30.94960022,-97.79669952,TX
Cade Field,small_airport,31.76490021,-97.79640198,TX
Flat Top Ranch Airport,small_airport,32.05989838,-97.79470062,TX
Bell Airfield,small_airport,26.44869995,-97.79190063,TX
Hilde-Griff Field,small_airport,30.7220993,-97.79139709,TX
Enid Woodring Regional Airport,small_airport,36.37919998,-97.79109955,OK
Beeville Municipal Airport,small_airport,28.36190033,-97.79100037,TX
Glen Beicker Ranch Airport,closed,29.52939987,-97.78829956,TX
Barstool Ranch Airport,small_airport,32.470192,-97.787119,TX
San Patricio International Airport,small_airport,27.98080063,-97.78690338,TX
Weatherford Regional Medical Center Heliport,heliport,32.74810028,-97.78420258,TX
Buckmaster Heliport,heliport,32.6271019,-97.78359985,TX
Post Oak Airfield,small_airport,32.67459869,-97.78359985,TX
Park River W C Skjerven Field,small_airport,48.39400101,-97.78079987,ND
Breakaway Park Airport,small_airport,30.51799965,-97.7806015,TX
Flying K Airport,small_airport,32.82849884,-97.77950287,TX
Richey Airfield,small_airport,33.349956,-97.776206,TX
Bowie Municipal Airport,small_airport,33.60169983,-97.77559662,TX
Fentress Airpark,small_airport,29.7682991,-97.77529907,TX
Albers Airport,small_airport,37.65829849,-97.77449799,KS
Parrish Airstrip,small_airport,31.79459953,-97.77390289,TX
South Austin Medical Center Heliport,heliport,30.225556,-97.773889,TX
4BH Heliport,heliport,30.71879959,-97.77330017,TX
Byron Airport,closed,40.0042,-97.773102,NE
Gage Flying Farmer Airport,small_airport,47.06110001,-97.77120209,ND
Flying S Ranch Airport,small_airport,33.13180161,-97.76860046,TX
Ketchum Ranch Airport,small_airport,34.53340149,-97.76699829,OK
Thompson Private Airport,small_airport,35.25009918,-97.76699829,OK
Mabry AHP /NG/ Heliport,heliport,30.31690025,-97.76699829,TX
Kitching Ranch Heliport,heliport,30.1473999,-97.76470184,TX
Card Airfield,small_airport,28.789167,-97.763389,TX
Armstrong Ranch Airport,small_airport,26.93390083,-97.76249695,TX
Porter Ranch Airport,small_airport,28.69000053,-97.76029968,TX
Argonia Municipal Airport,small_airport,37.27500153,-97.76010132,KS
Morten Airport,small_airport,47.77920151,-97.7594986,ND
J-B Airstrip,small_airport,36.52500153,-97.75869751,OK
Kyllo Airport,small_airport,48.00080109,-97.75700378,ND
White Airport,small_airport,30.99880028,-97.75589752,TX
Stark Field,small_airport,32.56959915,-97.75309753,TX
Bishop Municipal Airport,small_airport,27.61030006,-97.75189972,TX
Berry Airport,small_airport,31.45350075,-97.75140381,TX
Medford Municipal Airport,small_airport,36.79059982,-97.74900055,OK
Cross Wind Airport,small_airport,32.85820007,-97.74749756,TX
Glen Rose Medical Center Heliport,heliport,32.2422,-97.746,TX
Seton Medical Center H-4 Heliport,heliport,30.30439949,-97.7457962,TX
Capitol National Bank Building Heliport,heliport,30.27104167,-97.74469757,TX
Johnston Field,small_airport,41.70330048,-97.74449921,NE
Rabb Dusting Inc Airport,small_airport,27.80389977,-97.74359894,TX
Britton Municipal Airport,small_airport,45.81520081,-97.74310303,SD
Heart Hospital of Austin Heliport,heliport,30.30599976,-97.74140167,TX
Staggs Heliport,heliport,32.77180099,-97.73999786,TX
Nocona Airport,small_airport,33.77399826,-97.73809814,TX
Bryant's Landing Airport,small_airport,32.06150055,-97.7378006,TX
Kvue-Tv Heliport,heliport,32.36510086,-97.73729706,TX
Jim Roach Field,closed,30.015499,-97.737197,TX
Brackenridge Hospital Heliport,heliport,30.2737999,-97.73419952,TX
Flugplatz Airport,small_airport,38.0248388,-97.7339389,KS
Dahl Private Airport,small_airport,45.96659851,-97.73370361,ND
Shofner Farms Airport,small_airport,26.16839981,-97.7335968,TX
Nocona General Hospital Heliport,heliport,33.77809906,-97.7322998,TX
Teate Field,small_airport,33.17060089,-97.73169708,TX
Burke Field,small_airport,43.16540146,-97.73090363,SD
Christus Spohn Hospital Beeville Heliport,heliport,28.406698,-97.730864,TX
Flying F Airport,small_airport,33.87770081,-97.72979736,TX
Moellenkamp Airport,small_airport,46.36520004,-97.72820282,ND
Lisbon Municipal Airport,small_airport,46.446603,-97.727302,ND
Homestead Farms Airport,small_airport,36.69169998,-97.72669983,OK
Wyatt 3-Rivers Airport,small_airport,32.24489975,-97.72609711,TX
Tri-Modal Air Park,small_airport,30.59189987,-97.72250366,TX
Folkerts Airport,small_airport,40.29169846,-97.72250366,NE
Minneapolis City County Airport,small_airport,39.09469986,-97.72059631,KS
Talley Airport,small_airport,31.832222,-97.718889,TX
Cc & M Airport,small_airport,36.79729843,-97.71839905,OK
Jernigan Drilling Heliport,heliport,35.46670151,-97.71700287,OK
Siegmanns Airport,small_airport,36.08340073,-97.71700287,OK
Spectre Airport,small_airport,33.27500153,-97.71669769,TX
Hood Army Air Field,medium_airport,31.13870049,-97.71450043,TX
