State,Start_Year,Stop_Year,Total_Resident_Population,Resident_Population_Density
OH,1950,2010,10405633.0,254.65714285714284
OH,1950,2020,10579860.0,258.925
OH,1960,1960,9706397.0,237.5
OH,1960,1970,10179207.0,249.1
OH,1960,1980,10385348.0,254.16666666666666
OH,1960,1990,10500790.0,257.0
OH,1960,2000,10671260.0,261.15999999999997
OH,1960,2010,10815467.0,264.68333333333334
OH,1960,2020,10956036.0,268.12857142857143
OH,1970,1970,10652017.0,260.7
OH,1970,1980,10724824.0,262.5
OH,1970,1990,10765587.0,263.5
OH,1970,2000,10912476.0,267.075
OH,1970,2010,11037281.0,270.12
OH,1970,2020,11164309.0,273.2333333333333
OH,1980,1980,10797630.0,264.3
OH,1980,1990,10822372.0,264.9
OH,1980,2000,10999295.0,269.2
OH,1980,2010,11133597.0,272.47499999999997
OH,1980,2020,11266767.0,275.73999999999995
OH,1990,1990,10847115.0,265.5
OH,1990,2000,11100128.0,271.65
OH,1990,2010,11245586.0,275.2
OH,1990,2020,11384052.0,278.59999999999997
OH,2000,2000,11353140.0,277.8
OH,2000,2010,11444822.0,280.05
OH,2000,2020,11563031.0,282.9666666666667
OH,2010,2010,11536504.0,282.3
OH,2010,2020,11667976.0,285.55
OH,2020,2020,11799448.0,288.8
OK,1910,1910,1657155.0,24.2
OK,1910,1920,1842719.0,26.9
OK,1910,1930,2027159.0,29.566666666666663
OK,1910,1940,2104478.0,30.699999999999996
OK,1910,1950,2130253.0,31.079999999999995
OK,1910,1960,2163258.0,31.549999999999997
OK,1910,1970,2219825.0,32.37142857142857
OK,1910,1980,2320508.0,33.8375
OK,1910,1990,2412183.0,35.17777777777778
OK,1910,2000,2516030.0,36.69
OK,1910,2010,2628332.0,38.32727272727272
OK,1910,2020,2739251.0,39.94166666666666
OK,1920,1920,2028283.0,29.6
OK,1920,1930,2212162.0,32.25
OK,1920,1940,2253586.0,32.86666666666667
OK,1920,1950,2248527.0,32.8
OK,1920,1960,2264478.0,33.019999999999996
OK,1920,1970,2313604.0,33.73333333333333
OK,1920,1980,2415273.0,35.21428571428571
OK,1920,1990,2506562.0,36.55
OK,1920,2000,2611461.0,38.077777777777776
OK,1920,2010,2725450.0,39.739999999999995
OK,1920,2020,2837623.0,41.37272727272727
OK,1930,1930,2396040.0,34.9
OK,1930,1940,2366237.0,34.5
OK,1930,1950,2321942.0,33.86666666666667
OK,1930,1960,2323527.0,33.875
OK,1930,1970,2370668.0,34.56
OK,1930,1980,2479771.0,36.15
OK,1930,1990,2574888.0,37.542857142857144
OK,1930,2000,2684358.0,39.1375
OK,1930,2010,2802913.0,40.86666666666667
OK,1930,2020,2918557.0,42.55
OK,1940,1940,2336434.0,34.1
OK,1940,1950,2284892.0,33.35
OK,1940,1960,2299356.0,33.53333333333333
OK,1940,1970,2364324.0,34.474999999999994
OK,1940,1980,2496518.0,36.39999999999999
OK,1940,1990,2604696.0,37.98333333333333
OK,1940,2000,2725547.0,39.74285714285714
OK,1940,2010,2853772.0,41.6125
OK,1940,2020,2976615.0,43.4
OK,1950,1950,2233351.0,32.6
OK,1950,1960,2280818.0,33.25
OK,1950,1970,2373621.0,34.6
OK,1950,1980,2536538.0,36.975
OK,1950,1990,2658348.0,38.760000000000005
OK,1950,2000,2790399.0,40.68333333333334
OK,1950,2010,2927678.0,42.68571428571429
OK,1950,2020,3056637.0,44.5625
OK,1960,1960,2328284.0,33.9
OK,1960,1970,2443756.0,35.599999999999994
OK,1960,1980,2637601.0,38.43333333333333
OK,1960,1990,2764597.0,40.3
OK,1960,2000,2901808.0,42.3
OK,1960,2010,3043399.0,44.36666666666667
OK,1960,2020,3174249.0,46.271428571428565
OK,1970,1970,2559229.0,37.3
OK,1970,1980,2792260.0,40.7
OK,1970,1990,2910035.0,42.43333333333334
OK,1970,2000,3045190.0,44.400000000000006
OK,1970,2010,3186422.0,46.46
OK,1970,2020,3315244.0,48.333333333333336
OK,1980,1980,3025290.0,44.1
OK,1980,1990,3085438.0,45.0
OK,1980,2000,3207176.0,46.76666666666667
OK,1980,2010,3343220.0,48.75
OK,1980,2020,3466447.0,50.54
OK,1990,1990,3145585.0,45.9
OK,1990,2000,3298120.0,48.099999999999994
OK,1990,2010,3449197.0,50.29999999999999
OK,1990,2020,3576736.0,52.14999999999999
OK,2000,2000,3450654.0,50.3
OK,2000,2010,3601002.0,52.5
OK,2000,2020,3720453.0,54.23333333333333
OK,2010,2010,3751351.0,54.7
OK,2010,2020,3855352.0,56.2
OK,2020,2020,3959353.0,57.7
OR,1910,1910,672765.0,7.0
OR,1910,1920,728077.0,7.6
OR,1910,1930,803313.0,8.366666666666667
OR,1910,1940,874906.0,9.125
OR,1910,1950,1004193.0,10.459999999999999
OR,1910,1960,1131609.0,11.783333333333331
OR,1910,1970,1268720.0,13.214285714285712
OR,1910,1980,1439268.0,14.987499999999997
OR,1910,1990,1595163.0,16.611111111111107
OR,1910,2000,1777786.0,18.509999999999998
OR,1910,2010,1964449.0,20.454545454545453
OR,1910,2020,2153849.0,22.424999999999997
OR,1920,1920,783389.0,8.2
OR,1920,1930,868588.0,9.05
OR,1920,1940,942286.0,9.833333333333334
OR,1920,1950,1087050.0,11.325
OR,1920,1960,1223377.0,12.739999999999998
OR,1920,1970,1368045.0,14.25
OR,1920,1980,1548768.0,16.12857142857143
OR,1920,1990,1710462.0,17.8125
OR,1920,2000,1900566.0,19.788888888888888
OR,1920,2010,2093617.0,21.8
OR,1920,2020,2288493.0,23.827272727272728
OR,1930,1930,953786.0,9.9
OR,1930,1940,1021735.0,10.65
OR,1930,1950,1188270.0,12.366666666666667
OR,1930,1960,1333374.0,13.875
OR,1930,1970,1484977.0,15.459999999999999
OR,1930,1980,1676331.0,17.45
OR,1930,1990,1842901.0,19.185714285714283
OR,1930,2000,2040214.0,21.237499999999997
OR,1930,2010,2239198.0,23.31111111111111
OR,1930,2020,2439004.0,25.389999999999997
OR,1940,1940,1089684.0,11.4
OR,1940,1950,1305512.0,13.600000000000001
OR,1940,1960,1459904.0,15.200000000000001
OR,1940,1970,1617774.0,16.85
OR,1940,1980,1820840.0,18.96
OR,1940,1990,1991087.0,20.733333333333334
OR,1940,2000,2195417.0,22.857142857142858
OR,1940,2010,2399874.0,24.9875
OR,1940,2020,2604028.0,27.11111111111111
OR,1950,1950,1521341.0,15.8
OR,1950,1960,1645014.0,17.1
OR,1950,1970,1793804.0,18.666666666666668
OR,1950,1980,2003630.0,20.85
OR,1950,1990,2171368.0,22.6
OR,1950,2000,2379706.0,24.766666666666666
OR,1950,2010,2587045.0,26.928571428571427
OR,1950,2020,2793321.0,29.075
OR,1960,1960,1768687.0,18.4
OR,1960,1970,1930036.0,20.1
OR,1960,1980,2164392.0,22.53333333333333
OR,1960,1990,2333874.0,24.299999999999997
OR,1960,2000,2551379.0,26.559999999999995
OR,1960,2010,2764662.0,28.78333333333333
OR,1960,2020,2975032.0,30.971428571428568
OR,1970,1970,2091385.0,21.8
OR,1970,1980,2362245.0,24.6
OR,1970,1990,2522270.0,26.26666666666667
OR,1970,2000,2747052.0,28.6
OR,1970,2010,2963857.0,30.860000000000003
OR,1970,2020,3176090.0,33.06666666666667
OR,1980,1980,2633105.0,27.4
OR,1980,1990,2737713.0,28.5
OR,1980,2000,2965608.0,30.866666666666664
OR,1980,2010,3181975.0,33.125
OR,1980,2020,3393031.0,35.32
OR,1990,1990,2842321.0,29.6
OR,1990,2000,3131860.0,32.6
OR,1990,2010,3364931.0,35.03333333333333
OR,1990,2020,3583012.0,37.3
OR,2000,2000,3421399.0,35.6
OR,2000,2010,3626236.0,37.75
OR,2000,2020,3829910.0,39.86666666666667
OR,2010,2010,3831074.0,39.9
OR,2010,2020,4034165.0,42.0
OR,2020,2020,4237256.0,44.1
PA,1910,1910,7665111.0,171.3
PA,1910,1920,8192564.0,183.10000000000002
PA,1910,1930,8672159.0,193.83333333333334
PA,1910,1940,8979164.0,200.7
PA,1910,1950,9282934.0,207.47999999999996
PA,1910,1960,9622339.0,215.06666666666663
PA,1910,1970,9932564.0,222.0
PA,1910,1980,10173980.0,227.4
PA,1910,1990,10363720.0,231.64444444444447
PA,1910,2000,10555454.0,235.93
PA,1910,2010,10750629.0,240.2909090909091
PA,1910,2020,10938301.0,244.48333333333335
PA,1920,1920,8720017.0,194.9
PA,1920,1930,9175684.0,205.10000000000002
PA,1920,1940,9417182.0,210.5
PA,1920,1950,9687390.0,216.525
PA,1920,1960,10013785.0,223.82
PA,1920,1970,10310472.0,230.44999999999996
PA,1920,1980,10532390.0,235.41428571428568
PA,1920,1990,10701046.0,239.1875
PA,1920,2000,10876603.0,243.11111111111111
PA,1920,2010,11059180.0,247.19
PA,1920,2020,11235864.0,251.13636363636363
PA,1930,1930,9631350.0,215.3
PA,1930,1940,9765765.0,218.3
PA,1930,1950,10009847.0,223.73333333333335
PA,1930,1960,10337227.0,231.05
PA,1930,1970,10628563.0,237.56000000000003
PA,1930,1980,10834452.0,242.1666666666667
PA,1930,1990,10984051.0,245.51428571428576
PA,1930,2000,11146176.0,249.13750000000005
PA,1930,2010,11319088.0,253.00000000000006
PA,1930,2020,11487449.0,256.76000000000005
PA,1940,1940,9900180.0,221.3
PA,1940,1950,10199096.0,227.95
PA,1940,1960,10572519.0,236.29999999999998
PA,1940,1970,10877867.0,243.125
PA,1940,1980,11075072.0,247.54000000000002
PA,1940,1990,11209501.0,250.55000000000004
PA,1940,2000,11362580.0,253.9714285714286
PA,1940,2010,11530055.0,257.71250000000003
PA,1940,2020,11693682.0,261.3666666666667
PA,1950,1950,10498012.0,234.6
PA,1950,1960,10908689.0,243.8
PA,1950,1970,11203762.0,250.4
PA,1950,1980,11368796.0,254.10000000000002
PA,1950,1990,11471365.0,256.4
PA,1950,2000,11606313.0,259.4166666666667
PA,1950,2010,11762894.0,262.9142857142857
PA,1950,2020,11917870.0,266.375
PA,1960,1960,11319366.0,253.0
PA,1960,1970,11556638.0,258.3
PA,1960,1980,11659057.0,260.59999999999997
PA,1960,1990,11714703.0,261.85
PA,1960,2000,11827973.0,264.38
PA,1960,2010,11973708.0,267.6333333333334
PA,1960,2020,12120707.0,270.9142857142857
PA,1970,1970,11793909.0,263.6
PA,1970,1980,11828902.0,264.4
PA,1970,1990,11846482.0,264.8
PA,1970,2000,11955125.0,267.225
PA,1970,2010,12104576.0,270.56000000000006
PA,1970,2020,12254263.0,273.90000000000003
PA,1980,1980,11863895.0,265.2
PA,1980,1990,11872769.0,265.4
PA,1980,2000,12008864.0,268.43333333333334
PA,1980,2010,12182243.0,272.29999999999995
PA,1980,2020,12346334.0,275.9599999999999
PA,1990,1990,11881643.0,265.6
PA,1990,2000,12081348.0,270.05
PA,1990,2010,12288359.0,274.6666666666667
PA,1990,2020,12466944.0,278.65
PA,2000,2000,12281054.0,274.5
PA,2000,2010,12491716.0,279.2
PA,2000,2020,12662044.0,283.0
PA,2010,2010,12702379.0,283.9
PA,2010,2020,12852540.0,287.25
PA,2020,2020,13002700.0,290.6
RI,1910,1910,542610.0,524.9
RI,1910,1920,573504.0,554.75
RI,1910,1930,611501.0,591.5
RI,1910,1940,636962.0,616.125
RI,1910,1950,667949.0,646.1
RI,1910,1960,699872.0,676.9833333333333
RI,1910,1970,735137.0,711.1
RI,1910,1980,761639.0,736.7375
RI,1910,1990,788509.0,762.7222222222222
RI,1910,2000,814490.0,787.85
RI,1910,2010,836133.0,808.7818181818183
RI,1910,2020,857904.0,829.8333333333334
RI,1920,1920,604397.0,584.6
RI,1920,1930,645947.0,624.8
RI,1920,1940,668413.0,646.5333333333333
RI,1920,1950,699284.0,676.4
RI,1920,1960,731325.0,707.4
RI,1920,1970,767225.0,742.1333333333333
RI,1920,1980,792929.0,767.0
RI,1920,1990,819246.0,792.45
RI,1920,2000,844698.0,817.0666666666667
RI,1920,2010,865485.0,837.1700000000001
RI,1920,2020,886567.0,857.5545454545455
RI,1930,1930,687497.0,665.0
RI,1930,1940,700422.0,677.5
RI,1930,1950,730913.0,707.0
RI,1930,1960,763057.0,738.1
RI,1930,1970,799790.0,773.64
RI,1930,1980,824351.0,797.4
RI,1930,1990,849939.0,822.1428571428571
RI,1930,2000,874736.0,846.125
RI,1930,2010,894495.0,865.2333333333333
RI,1930,2020,914784.0,884.85
RI,1940,1940,713346.0,690.0
RI,1940,1950,752621.0,728.0
RI,1940,1960,788243.0,762.4666666666667
RI,1940,1970,827864.0,800.8
RI,1940,1980,851722.0,823.8799999999999
RI,1940,1990,877012.0,848.3333333333334
RI,1940,2000,901485.0,872.0
RI,1940,2010,920370.0,890.2625
RI,1940,2020,940038.0,909.2777777777778
RI,1950,1950,791896.0,766.0
RI,1950,1960,825692.0,798.7
RI,1950,1970,866036.0,837.7333333333332
RI,1950,1980,886316.0,857.3499999999999
RI,1950,1990,909745.0,880.0
RI,1950,2000,932841.0,902.3333333333334
RI,1950,2010,949945.0,918.8714285714286
RI,1950,2020,968374.0,936.6875
RI,1960,1960,859488.0,831.4
RI,1960,1970,903106.0,873.5999999999999
RI,1960,1980,917789.0,887.7999999999998
RI,1960,1990,939208.0,908.4999999999999
RI,1960,2000,961030.0,929.6
RI,1960,2010,976286.0,944.35
RI,1960,2020,993585.0,961.0714285714286
RI,1970,1970,946725.0,915.8
RI,1970,1980,946940.0,916.0
RI,1970,1990,965781.0,934.1999999999999
RI,1970,2000,986416.0,954.15
RI,1970,2010,999646.0,966.9399999999999
RI,1970,2020,1015935.0,982.6833333333334
RI,1980,1980,947154.0,916.2
RI,1980,1990,975309.0,943.4000000000001
RI,1980,2000,999646.0,966.9333333333334
RI,1980,2010,1012876.0,979.725
RI,1980,2020,1029777.0,996.0600000000001
RI,1990,1990,1003464.0,970.6
RI,1990,2000,1025892.0,992.3
RI,1990,2010,1034783.0,1000.9
RI,1990,2020,1050432.0,1016.025
RI,2000,2000,1048319.0,1014.0
RI,2000,2010,1050443.0,1016.05
RI,2000,2020,1066088.0,1031.1666666666667
RI,2010,2010,1052567.0,1018.1
RI,2010,2020,1074973.0,1039.75
RI,2020,2020,1097379.0,1061.4
SC,1910,1910,1515400.0,50.4
SC,1910,1920,1599562.0,53.2
SC,1910,1930,1645963.0,54.73333333333333
SC,1910,1940,1709423.0,56.849999999999994
SC,1910,1950,1790944.0,59.55999999999999
SC,1910,1960,1889552.0,62.849999999999994
SC,1910,1970,1989690.0,66.18571428571428
SC,1910,1980,2131206.0,70.89999999999999
SC,1910,1990,2281817.0,75.9111111111111
SC,1910,2000,2454836.0,81.66999999999999
SC,1910,2010,2652157.0,88.23636363636363
SC,1910,2020,2857680.0,95.06666666666666
SC,1920,1920,1683724.0,56.0
SC,1920,1930,1711244.0,56.9
SC,1920,1940,1774098.0,59.0
SC,1920,1950,1859830.0,61.85
SC,1920,1960,1964383.0,65.34
SC,1920,1970,2068738.0,68.81666666666666
SC,1920,1980,2219179.0,73.82857142857142
SC,1920,1990,2377619.0,79.1
SC,1920,2000,2559218.0,85.14444444444445
SC,1920,2010,2765833.0,92.02
SC,1920,2020,2979705.0,99.12727272727271
SC,1930,1930,1738765.0,57.8
SC,1930,1940,1819284.0,60.5
SC,1930,1950,1918532.0,63.800000000000004
SC,1930,1960,2034548.0,67.675
SC,1930,1970,2145741.0,71.38
SC,1930,1980,2308421.0,76.8
SC,1930,1990,2476747.0,82.39999999999999
SC,1930,2000,2668655.0,88.7875
SC,1930,2010,2886067.0,96.02222222222221
SC,1930,2020,3109303.0,103.43999999999998
SC,1940,1940,1899804.0,63.2
SC,1940,1950,2008416.0,66.80000000000001
SC,1940,1960,2133142.0,70.96666666666668
SC,1940,1970,2247485.0,74.775
SC,1940,1980,2422352.0,80.6
SC,1940,1990,2599744.0,86.5
SC,1940,2000,2801497.0,93.21428571428571
SC,1940,2010,3029480.0,100.8
SC,1940,2020,3261585.0,108.5111111111111
SC,1950,1950,2117027.0,70.4
SC,1950,1960,2249810.0,74.85
SC,1950,1970,2363379.0,78.63333333333333
SC,1950,1980,2552989.0,84.94999999999999
SC,1950,1990,2739732.0,91.16
SC,1950,2000,2951779.0,98.21666666666665
SC,1950,2010,3190862.0,106.17142857142856
SC,1950,2020,3431808.0,114.17499999999998
SC,1960,1960,2382594.0,79.3
SC,1960,1970,2486555.0,82.75
SC,1960,1980,2698310.0,89.8
SC,1960,1990,2895408.0,96.35
SC,1960,2000,3118729.0,103.78
SC,1960,2010,3369835.0,112.13333333333333
SC,1960,2020,3619633.0,120.42857142857143
SC,1970,1970,2590516.0,86.2
SC,1970,1980,2856168.0,95.05000000000001
SC,1970,1990,3066346.0,102.03333333333335
SC,1970,2000,3302763.0,109.9
SC,1970,2010,3567283.0,118.7
SC,1970,2020,3825807.0,127.28333333333335
SC,1980,1980,3121820.0,103.9
SC,1980,1990,3304262.0,109.95
SC,1980,2000,3540178.0,117.8
SC,1980,2010,3811475.0,126.82499999999999
SC,1980,2020,4072865.0,135.5
SC,1990,1990,3486703.0,116.0
SC,1990,2000,3749358.0,124.75
SC,1990,2010,4041360.0,134.46666666666667
SC,1990,2020,4310626.0,143.39999999999998
SC,2000,2000,4012012.0,133.5
SC,2000,2010,4318688.0,143.7
SC,2000,2020,4585267.0,152.53333333333333
SC,2010,2010,4625364.0,153.9
SC,2010,2020,4871894.0,162.05
SC,2020,2020,5118425.0,170.2
SD,1910,1910,583888.0,7.7
SD,1910,1920,610218.0,8.05
SD,1910,1930,637761.0,8.4
SD,1910,1940,639061.0,8.425
SD,1910,1950,641797.0,8.46
SD,1910,1960,648250.0,8.55
SD,1910,1970,650715.0,8.585714285714287
SD,1910,1980,655722.0,8.65
SD,1910,1990,660198.0,8.711111111111112
SD,1910,2000,669662.0,8.84
SD,1910,2010,682800.0,9.00909090909091
SD,1910,2020,699789.0,9.233333333333334
SD,1920,1920,636547.0,8.4
SD,1920,1930,664698.0,8.75
SD,1920,1940,657452.0,8.666666666666666
SD,1920,1950,656274.0,8.65
SD,1920,1960,661122.0,8.72
SD,1920,1970,661853.0,8.733333333333334
SD,1920,1980,665984.0,8.785714285714286
SD,1920,1990,669736.0,8.8375
SD,1920,2000,679193.0,8.966666666666667
SD,1920,2010,692691.0,9.14
SD,1920,2020,710326.0,9.372727272727273
SD,1930,1930,692849.0,9.1
SD,1930,1940,667905.0,8.8
SD,1930,1950,662850.0,8.733333333333334
SD,1930,1960,667266.0,8.8
SD,1930,1970,666914.0,8.8
SD,1930,1980,670890.0,8.85
SD,1930,1990,674478.0,8.9
SD,1930,2000,684523.0,9.0375
SD,1930,2010,698930.0,9.222222222222221
SD,1930,2020,717703.0,9.47
SD,1940,1940,642961.0,8.5
SD,1940,1950,647850.0,8.55
SD,1940,1960,658738.0,8.700000000000001
SD,1940,1970,660430.0,8.725000000000001
SD,1940,1980,666498.0,8.8
SD,1940,1990,671416.0,8.866666666666667
SD,1940,2000,683334.0,9.028571428571428
SD,1940,2010,699690.0,9.2375
SD,1940,2020,720465.0,9.511111111111113
SD,1950,1950,652740.0,8.6
SD,1950,1960,666627.0,8.8
SD,1950,1970,666254.0,8.8
SD,1950,1980,672382.0,8.875
SD,1950,1990,677107.0,8.940000000000001
SD,1950,2000,690063.0,9.116666666666667
SD,1950,2010,707794.0,9.342857142857143
SD,1950,2020,730153.0,9.637500000000001
SD,1960,1960,680514.0,9.0
SD,1960,1970,673010.0,8.9
SD,1960,1980,678930.0,8.966666666666667
SD,1960,1990,683198.0,9.024999999999999
SD,1960,2000,697527.0,9.219999999999999
SD,1960,2010,716970.0,9.466666666666667
SD,1960,2020,741212.0,9.785714285714286
SD,1970,1970,665507.0,8.8
SD,1970,1980,678138.0,8.95
SD,1970,1990,684093.0,9.033333333333333
SD,1970,2000,701781.0,9.274999999999999
SD,1970,2010,724261.0,9.559999999999999
SD,1970,2020,751328.0,9.916666666666666
SD,1980,1980,690768.0,9.1
SD,1980,1990,693386.0,9.149999999999999
SD,1980,2000,713872.0,9.433333333333332
SD,1980,2010,738949.0,9.75
SD,1980,2020,768493.0,10.14
SD,1990,1990,696004.0,9.2
SD,1990,2000,725424.0,9.6
SD,1990,2010,755009.0,9.966666666666667
SD,1990,2020,787924.0,10.399999999999999
SD,2000,2000,754844.0,10.0
SD,2000,2010,784512.0,10.35
SD,2000,2020,818564.0,10.799999999999999
SD,2010,2010,814180.0,10.7
SD,2010,2020,850424.0,11.2
SD,2020,2020,886667.0,11.7
TN,1910,1910,2184789.0,53.0
TN,1910,1920,2261337.0,54.85
TN,1910,1930,2379743.0,57.73333333333333
TN,1910,1940,2513768.0,60.974999999999994
TN,1910,1950,2669358.0,64.74
TN,1910,1960,2818980.0,68.36666666666666
TN,1910,1970,2976795.0,72.2
TN,1910,1980,3178586.0,77.08749999999999
TN,1910,1990,3367319.0,81.66666666666666
TN,1910,2000,3599515.0,87.29999999999998
TN,1910,2010,3849205.0,93.35454545454544
TN,1910,2020,4104342.0,99.54166666666664
TN,1920,1920,2337885.0,56.7
TN,1920,1930,2477220.0,60.1
TN,1920,1940,2623427.0,63.63333333333333
TN,1920,1950,2790500.0,67.675
TN,1920,1960,2945818.0,71.44
TN,1920,1970,3108796.0,75.39999999999999
TN,1920,1980,3320557.0,80.52857142857142
TN,1920,1990,3515135.0,85.24999999999999
TN,1920,2000,3756707.0,91.1111111111111
TN,1920,2010,4015647.0,97.38999999999999
TN,1920,2020,4278846.0,103.77272727272725
TN,1930,1930,2616556.0,63.5
TN,1930,1940,2766198.0,67.1
TN,1930,1950,2941372.0,71.33333333333333
TN,1930,1960,3097801.0,75.125
TN,1930,1970,3262978.0,79.14
TN,1930,1980,3484335.0,84.5
TN,1930,1990,3683314.0,89.32857142857142
TN,1930,2000,3934060.0,95.4125
TN,1930,2010,4202065.0,101.9111111111111
TN,1930,2020,4472942.0,108.47999999999999
TN,1940,1940,2915841.0,70.7
TN,1940,1950,3103780.0,75.25
TN,1940,1960,3258216.0,79.0
TN,1940,1970,3424584.0,83.05
TN,1940,1980,3657891.0,88.7
TN,1940,1990,3861107.0,93.63333333333333
TN,1940,2000,4122275.0,99.97142857142856
TN,1940,2010,4400254.0,106.71249999999999
TN,1940,2020,4679208.0,113.47777777777777
TN,1950,1950,3291718.0,79.8
TN,1950,1960,3429404.0,83.15
TN,1950,1970,3594165.0,87.16666666666667
TN,1950,1980,3843404.0,93.2
TN,1950,1990,4050160.0,98.22
TN,1950,2000,4323347.0,104.85000000000001
TN,1950,2010,4612312.0,111.85714285714286
TN,1950,2020,4899628.0,118.825
TN,1960,1960,3567089.0,86.5
TN,1960,1970,3745388.0,90.85
TN,1960,1980,4027299.0,97.66666666666667
TN,1960,1990,4239770.0,102.825
TN,1960,2000,4529673.0,109.85999999999999
TN,1960,2010,4832412.0,117.19999999999999
TN,1960,2020,5129330.0,124.39999999999999
TN,1970,1970,3923687.0,95.2
TN,1970,1980,4257404.0,103.25
TN,1970,1990,4463997.0,108.26666666666667
TN,1970,2000,4770319.0,115.7
TN,1970,2010,5085476.0,123.34
TN,1970,2020,5389703.0,130.71666666666667
TN,1980,1980,4591120.0,111.3
TN,1980,1990,4734152.0,114.8
TN,1980,2000,5052529.0,122.53333333333335
TN,1980,2010,5375923.0,130.375
TN,1980,2020,5682907.0,137.82
TN,1990,1990,4877185.0,118.3
TN,1990,2000,5283234.0,128.15
TN,1990,2010,5637524.0,136.73333333333335
TN,1990,2020,5955853.0,144.45000000000002
TN,2000,2000,5689283.0,138.0
TN,2000,2010,6017694.0,145.95
TN,2000,2020,6315409.0,153.16666666666666
TN,2010,2010,6346105.0,153.9
TN,2010,2020,6628472.0,160.75
TN,2020,2020,6910840.0,167.6
TX,1910,1910,3896542.0,14.9
TX,1910,1920,4279885.0,16.4
TX,1910,1930,4794828.0,18.366666666666664
TX,1910,1940,5199827.0,19.924999999999997
TX,1910,1950,5702101.0,21.839999999999996
TX,1910,1960,6348363.0,24.316666666666663
TX,1910,1970,7040987.0,26.971428571428568
TX,1910,1980,7939513.0,30.412499999999998
TX,1910,1990,8944735.0,34.25555555555555
TX,1910,2000,10135443.0,38.809999999999995
TX,1910,2010,11499999.0,44.03636363636363
TX,1910,2020,12970458.0,49.666666666666664
TX,1920,1920,4663228.0,17.9
TX,1920,1930,5243972.0,20.1
TX,1920,1940,5634256.0,21.600000000000005
TX,1920,1950,6153490.0,23.575000000000003
TX,1920,1960,6838728.0,26.2
TX,1920,1970,7565061.0,28.983333333333334
TX,1920,1980,8517080.0,32.628571428571426
TX,1920,1990,9575759.0,36.675
TX,1920,2000,10828654.0,41.46666666666667
TX,1920,2010,12260345.0,46.95
TX,1920,2020,13795360.0,52.82727272727273
TX,1930,1930,5824715.0,22.3
TX,1930,1940,6119770.0,23.450000000000003
TX,1930,1950,6650244.0,25.46666666666667
TX,1930,1960,7382602.0,28.275000000000002
TX,1930,1970,8145428.0,31.2
TX,1930,1980,9159388.0,35.083333333333336
TX,1930,1990,10277549.0,39.357142857142854
TX,1930,2000,11599333.0,44.4125
TX,1930,2010,13104469.0,50.17777777777778
TX,1930,2020,14708573.0,56.32000000000001
TX,1940,1940,6414824.0,24.6
TX,1940,1950,7063009.0,27.05
TX,1940,1960,7901898.0,30.26666666666667
TX,1940,1970,8725606.0,33.425000000000004
TX,1940,1980,9826323.0,37.64
TX,1940,1990,11019688.0,42.2
TX,1940,2000,12424278.0,47.57142857142857
TX,1940,2010,14014438.0,53.6625
TX,1940,2020,15695668.0,60.099999999999994
TX,1950,1950,7711194.0,29.5
TX,1950,1960,8645436.0,33.1
TX,1950,1970,9495867.0,36.36666666666667
TX,1950,1980,10679198.0,40.9
TX,1950,1990,11940660.0,45.72
TX,1950,2000,13425854.0,51.4
TX,1950,2010,15100098.0,57.81428571428571
TX,1950,2020,16855774.0,64.5375
TX,1960,1960,9579677.0,36.7
TX,1960,1970,10388204.0,39.8
TX,1960,1980,11668533.0,44.699999999999996
TX,1960,1990,12998027.0,49.775
TX,1960,2000,14568786.0,55.779999999999994
TX,1960,2010,16331582.0,62.53333333333333
TX,1960,2020,18162142.0,69.54285714285713
TX,1970,1970,11196730.0,42.9
TX,1970,1980,12712960.0,48.7
TX,1970,1990,14137477.0,54.13333333333333
TX,1970,2000,15816063.0,60.55
TX,1970,2010,17681962.0,67.7
TX,1970,2020,19592553.0,75.01666666666667
TX,1980,1980,14229191.0,54.5
TX,1980,1990,15607850.0,59.75
TX,1980,2000,17355840.0,66.43333333333334
TX,1980,2010,19303270.0,73.9
TX,1980,2020,21271717.0,81.44000000000001
TX,1990,1990,16986510.0,65.0
TX,1990,2000,18919165.0,72.4
TX,1990,2010,20994630.0,80.36666666666667
TX,1990,2020,23032349.0,88.17500000000001
TX,2000,2000,20851820.0,79.8
TX,2000,2010,22998690.0,88.05
TX,2000,2020,25047629.0,95.89999999999999
TX,2010,2010,25145561.0,96.3
TX,2010,2020,27145533.0,103.94999999999999
TX,2020,2020,29145505.0,111.6
UT,1910,1910,373351.0,4.5
UT,1910,1920,411374.0,5.0
UT,1910,1930,443531.0,5.3999999999999995
UT,1910,1940,470226.0,5.725
UT,1910,1950,513953.0,6.26
UT,1910,1960,576732.0,7.016666666666666
UT,1910,1970,645667.0,7.857142857142856
UT,1910,1980,747588.0,9.1
UT,1910,1990,855950.0,10.422222222222222
UT,1910,2000,993672.0,12.1
UT,1910,2010,1154601.0,14.054545454545455
UT,1910,2020,1331019.0,16.191666666666666
UT,1920,1920,449396.0,5.5
UT,1920,1930,478622.0,5.85
UT,1920,1940,502518.0,6.133333333333333
UT,1920,1950,549104.0,6.699999999999999
UT,1920,1960,617408.0,7.519999999999999
UT,1920,1970,691052.0,8.416666666666666
UT,1920,1980,801050.0,9.757142857142856
UT,1920,1990,916275.0,11.1625
UT,1920,2000,1062597.0,12.944444444444445
UT,1920,2010,1232726.0,15.01
