State,Start_Year,Stop_Year,Resident Population Density
Puerto Rico,1920,2020,783.9090909090909
Puerto Rico,1930,1930,450.9
Puerto Rico,1930,1940,498.45
Puerto Rico,1930,1950,547.5333333333333
Puerto Rico,1930,1960,582.2
Puerto Rico,1930,1970,624.1800000000001
Puerto Rico,1930,1980,675.75
Puerto Rico,1930,1990,726.1714285714286
Puerto Rico,1930,2000,774.45
Puerto Rico,1930,2010,809.3111111111111
Puerto Rico,1930,2020,824.3399999999999
Puerto Rico,1940,1940,546.0
Puerto Rico,1940,1950,595.85
Puerto Rico,1940,1960,625.9666666666667
Puerto Rico,1940,1970,667.5
Puerto Rico,1940,1980,720.72
Puerto Rico,1940,1990,772.0500000000001
Puerto Rico,1940,2000,820.6714285714287
Puerto Rico,1940,2010,854.1125000000001
Puerto Rico,1940,2020,865.8333333333335
Puerto Rico,1950,1950,645.7
Puerto Rico,1950,1960,665.95
Puerto Rico,1950,1970,708.0
Puerto Rico,1950,1980,764.4
Puerto Rico,1950,1990,817.26
Puerto Rico,1950,2000,866.4500000000002
Puerto Rico,1950,2010,898.1285714285715
Puerto Rico,1950,2020,905.8125000000001
Puerto Rico,1960,1960,686.2
Puerto Rico,1960,1970,739.1500000000001
Puerto Rico,1960,1980,803.9666666666667
Puerto Rico,1960,1990,860.1500000000001
Puerto Rico,1960,2000,910.6
Puerto Rico,1960,2010,940.1999999999999
Puerto Rico,1960,2020,942.9714285714286
Puerto Rico,1970,1970,792.1
Puerto Rico,1970,1980,862.85
Puerto Rico,1970,1990,918.1333333333333
Puerto Rico,1970,2000,966.7
Puerto Rico,1970,2010,991.0
Puerto Rico,1970,2020,985.7666666666668
Puerto Rico,1980,1980,933.6
Puerto Rico,1980,1990,981.1500000000001
Puerto Rico,1980,2000,1024.9
Puerto Rico,1980,2010,1040.7250000000001
Puerto Rico,1980,2020,1024.5000000000002
Puerto Rico,1990,1990,1028.7
Puerto Rico,1990,2000,1070.5500000000002
Puerto Rico,1990,2010,1076.4333333333334
Puerto Rico,1990,2020,1047.2250000000001
Puerto Rico,2000,2000,1112.4
Puerto Rico,2000,2010,1100.3000000000002
Puerto Rico,2000,2020,1053.4
Puerto Rico,2010,2010,1088.2
Puerto Rico,2010,2020,1023.9000000000001
Puerto Rico,2020,2020,959.6
RI,1910,1910,524.9
RI,1910,1920,554.75
RI,1910,1930,591.5
RI,1910,1940,616.125
RI,1910,1950,646.1
RI,1910,1960,676.9833333333333
RI,1910,1970,711.1
RI,1910,1980,736.7375
RI,1910,1990,762.7222222222222
RI,1910,2000,787.85
RI,1910,2010,808.7818181818183
RI,1910,2020,829.8333333333334
RI,1920,1920,584.6
RI,1920,1930,624.8
RI,1920,1940,646.5333333333333
RI,1920,1950,676.4
RI,1920,1960,707.4
RI,1920,1970,742.1333333333333
RI,1920,1980,767.0
RI,1920,1990,792.45
RI,1920,2000,817.0666666666667
RI,1920,2010,837.1700000000001
RI,1920,2020,857.5545454545455
RI,1930,1930,665.0
RI,1930,1940,677.5
RI,1930,1950,707.0
RI,1930,1960,738.1
RI,1930,1970,773.64
RI,1930,1980,797.4
RI,1930,1990,822.1428571428571
RI,1930,2000,846.125
RI,1930,2010,865.2333333333333
RI,1930,2020,884.85
RI,1940,1940,690.0
RI,1940,1950,728.0
RI,1940,1960,762.4666666666667
RI,1940,1970,800.8
RI,1940,1980,823.8799999999999
RI,1940,1990,848.3333333333334
RI,1940,2000,872.0
RI,1940,2010,890.2625
RI,1940,2020,909.2777777777778
RI,1950,1950,766.0
RI,1950,1960,798.7
RI,1950,1970,837.7333333333332
RI,1950,1980,857.3499999999999
RI,1950,1990,880.0
RI,1950,2000,902.3333333333334
RI,1950,2010,918.8714285714286
RI,1950,2020,936.6875
RI,1960,1960,831.4
RI,1960,1970,873.5999999999999
RI,1960,1980,887.7999999999998
RI,1960,1990,908.4999999999999
RI,1960,2000,929.6
RI,1960,2010,944.35
RI,1960,2020,961.0714285714286
RI,1970,1970,915.8
RI,1970,1980,916.0
RI,1970,1990,934.1999999999999
RI,1970,2000,954.15
RI,1970,2010,966.9399999999999
RI,1970,2020,982.6833333333334
RI,1980,1980,916.2
RI,1980,1990,943.4000000000001
RI,1980,2000,966.9333333333334
RI,1980,2010,979.725
RI,1980,2020,996.0600000000001
RI,1990,1990,970.6
RI,1990,2000,992.3
RI,1990,2010,1000.9
RI,1990,2020,1016.025
RI,2000,2000,1014.0
RI,2000,2010,1016.05
RI,2000,2020,1031.1666666666667
RI,2010,2010,1018.1
RI,2010,2020,1039.75
RI,2020,2020,1061.4
SC,1910,1910,50.4
SC,1910,1920,53.2
SC,1910,1930,54.73333333333333
SC,1910,1940,56.849999999999994
SC,1910,1950,59.55999999999999
SC,1910,1960,62.849999999999994
SC,1910,1970,66.18571428571428
SC,1910,1980,70.89999999999999
SC,1910,1990,75.9111111111111
SC,1910,2000,81.66999999999999
SC,1910,2010,88.23636363636363
SC,1910,2020,95.06666666666666
SC,1920,1920,56.0
SC,1920,1930,56.9
SC,1920,1940,59.0
SC,1920,1950,61.85
SC,1920,1960,65.34
SC,1920,1970,68.81666666666666
SC,1920,1980,73.82857142857142
SC,1920,1990,79.1
SC,1920,2000,85.14444444444445
SC,1920,2010,92.02
SC,1920,2020,99.12727272727271
SC,1930,1930,57.8
SC,1930,1940,60.5
SC,1930,1950,63.800000000000004
SC,1930,1960,67.675
SC,1930,1970,71.38
SC,1930,1980,76.8
SC,1930,1990,82.39999999999999
SC,1930,2000,88.7875
SC,1930,2010,96.02222222222221
SC,1930,2020,103.43999999999998
SC,1940,1940,63.2
SC,1940,1950,66.80000000000001
SC,1940,1960,70.96666666666668
SC,1940,1970,74.775
SC,1940,1980,80.6
SC,1940,1990,86.5
SC,1940,2000,93.21428571428571
SC,1940,2010,100.8
SC,1940,2020,108.5111111111111
SC,1950,1950,70.4
SC,1950,1960,74.85
SC,1950,1970,78.63333333333333
SC,1950,1980,84.94999999999999
SC,1950,1990,91.16
SC,1950,2000,98.21666666666665
SC,1950,2010,106.17142857142856
SC,1950,2020,114.17499999999998
SC,1960,1960,79.3
SC,1960,1970,82.75
SC,1960,1980,89.8
SC,1960,1990,96.35
SC,1960,2000,103.78
SC,1960,2010,112.13333333333333
SC,1960,2020,120.42857142857143
SC,1970,1970,86.2
SC,1970,1980,95.05000000000001
SC,1970,1990,102.03333333333335
SC,1970,2000,109.9
SC,1970,2010,118.7
SC,1970,2020,127.28333333333335
SC,1980,1980,103.9
SC,1980,1990,109.95
SC,1980,2000,117.8
SC,1980,2010,126.82499999999999
SC,1980,2020,135.5
SC,1990,1990,116.0
SC,1990,2000,124.75
SC,1990,2010,134.46666666666667
SC,1990,2020,143.39999999999998
SC,2000,2000,133.5
SC,2000,2010,143.7
SC,2000,2020,152.53333333333333
SC,2010,2010,153.9
SC,2010,2020,162.05
SC,2020,2020,170.2
SD,1910,1910,7.7
SD,1910,1920,8.05
SD,1910,1930,8.4
SD,1910,1940,8.425
SD,1910,1950,8.46
SD,1910,1960,8.55
SD,1910,1970,8.585714285714287
SD,1910,1980,8.65
SD,1910,1990,8.711111111111112
SD,1910,2000,8.84
SD,1910,2010,9.00909090909091
SD,1910,2020,9.233333333333334
SD,1920,1920,8.4
SD,1920,1930,8.75
SD,1920,1940,8.666666666666666
SD,1920,1950,8.65
SD,1920,1960,8.72
SD,1920,1970,8.733333333333334
SD,1920,1980,8.785714285714286
SD,1920,1990,8.8375
SD,1920,2000,8.966666666666667
SD,1920,2010,9.14
SD,1920,2020,9.372727272727273
SD,1930,1930,9.1
SD,1930,1940,8.8
SD,1930,1950,8.733333333333334
SD,1930,1960,8.8
SD,1930,1970,8.8
SD,1930,1980,8.85
SD,1930,1990,8.9
SD,1930,2000,9.0375
SD,1930,2010,9.222222222222221
SD,1930,2020,9.47
SD,1940,1940,8.5
SD,1940,1950,8.55
SD,1940,1960,8.700000000000001
SD,1940,1970,8.725000000000001
SD,1940,1980,8.8
SD,1940,1990,8.866666666666667
SD,1940,2000,9.028571428571428
SD,1940,2010,9.2375
SD,1940,2020,9.511111111111113
SD,1950,1950,8.6
SD,1950,1960,8.8
SD,1950,1970,8.8
SD,1950,1980,8.875
SD,1950,1990,8.940000000000001
SD,1950,2000,9.116666666666667
SD,1950,2010,9.342857142857143
SD,1950,2020,9.637500000000001
SD,1960,1960,9.0
SD,1960,1970,8.9
SD,1960,1980,8.966666666666667
SD,1960,1990,9.024999999999999
SD,1960,2000,9.219999999999999
SD,1960,2010,9.466666666666667
SD,1960,2020,9.785714285714286
SD,1970,1970,8.8
SD,1970,1980,8.95
SD,1970,1990,9.033333333333333
SD,1970,2000,9.274999999999999
SD,1970,2010,9.559999999999999
SD,1970,2020,9.916666666666666
SD,1980,1980,9.1
SD,1980,1990,9.149999999999999
SD,1980,2000,9.433333333333332
SD,1980,2010,9.75
SD,1980,2020,10.14
SD,1990,1990,9.2
SD,1990,2000,9.6
SD,1990,2010,9.966666666666667
SD,1990,2020,10.399999999999999
SD,2000,2000,10.0
SD,2000,2010,10.35
SD,2000,2020,10.799999999999999
SD,2010,2010,10.7
SD,2010,2020,11.2
SD,2020,2020,11.7
TN,1910,1910,53.0
TN,1910,1920,54.85
TN,1910,1930,57.73333333333333
TN,1910,1940,60.974999999999994
TN,1910,1950,64.74
TN,1910,1960,68.36666666666666
TN,1910,1970,72.2
TN,1910,1980,77.08749999999999
TN,1910,1990,81.66666666666666
TN,1910,2000,87.29999999999998
TN,1910,2010,93.35454545454544
TN,1910,2020,99.54166666666664
TN,1920,1920,56.7
TN,1920,1930,60.1
TN,1920,1940,63.63333333333333
TN,1920,1950,67.675
TN,1920,1960,71.44
TN,1920,1970,75.39999999999999
TN,1920,1980,80.52857142857142
TN,1920,1990,85.24999999999999
TN,1920,2000,91.1111111111111
TN,1920,2010,97.38999999999999
TN,1920,2020,103.77272727272725
TN,1930,1930,63.5
TN,1930,1940,67.1
TN,1930,1950,71.33333333333333
TN,1930,1960,75.125
TN,1930,1970,79.14
TN,1930,1980,84.5
TN,1930,1990,89.32857142857142
TN,1930,2000,95.4125
TN,1930,2010,101.9111111111111
TN,1930,2020,108.47999999999999
TN,1940,1940,70.7
TN,1940,1950,75.25
TN,1940,1960,79.0
TN,1940,1970,83.05
TN,1940,1980,88.7
TN,1940,1990,93.63333333333333
TN,1940,2000,99.97142857142856
TN,1940,2010,106.71249999999999
TN,1940,2020,113.47777777777777
TN,1950,1950,79.8
TN,1950,1960,83.15
TN,1950,1970,87.16666666666667
TN,1950,1980,93.2
TN,1950,1990,98.22
TN,1950,2000,104.85000000000001
TN,1950,2010,111.85714285714286
TN,1950,2020,118.825
TN,1960,1960,86.5
TN,1960,1970,90.85
TN,1960,1980,97.66666666666667
TN,1960,1990,102.825
TN,1960,2000,109.85999999999999
TN,1960,2010,117.19999999999999
TN,1960,2020,124.39999999999999
TN,1970,1970,95.2
TN,1970,1980,103.25
TN,1970,1990,108.26666666666667
TN,1970,2000,115.7
TN,1970,2010,123.34
TN,1970,2020,130.71666666666667
TN,1980,1980,111.3
TN,1980,1990,114.8
TN,1980,2000,122.53333333333335
TN,1980,2010,130.375
TN,1980,2020,137.82
TN,1990,1990,118.3
TN,1990,2000,128.15
TN,1990,2010,136.73333333333335
TN,1990,2020,144.45000000000002
TN,2000,2000,138.0
TN,2000,2010,145.95
TN,2000,2020,153.16666666666666
TN,2010,2010,153.9
TN,2010,2020,160.75
TN,2020,2020,167.6
TX,1910,1910,14.9
TX,1910,1920,16.4
TX,1910,1930,18.366666666666664
TX,1910,1940,19.924999999999997
TX,1910,1950,21.839999999999996
TX,1910,1960,24.316666666666663
TX,1910,1970,26.971428571428568
TX,1910,1980,30.412499999999998
TX,1910,1990,34.25555555555555
TX,1910,2000,38.809999999999995
TX,1910,2010,44.03636363636363
TX,1910,2020,49.666666666666664
TX,1920,1920,17.9
TX,1920,1930,20.1
TX,1920,1940,21.600000000000005
TX,1920,1950,23.575000000000003
TX,1920,1960,26.2
TX,1920,1970,28.983333333333334
TX,1920,1980,32.628571428571426
TX,1920,1990,36.675
TX,1920,2000,41.46666666666667
TX,1920,2010,46.95
TX,1920,2020,52.82727272727273
TX,1930,1930,22.3
TX,1930,1940,23.450000000000003
TX,1930,1950,25.46666666666667
TX,1930,1960,28.275000000000002
TX,1930,1970,31.2
TX,1930,1980,35.083333333333336
TX,1930,1990,39.357142857142854
TX,1930,2000,44.4125
TX,1930,2010,50.17777777777778
TX,1930,2020,56.32000000000001
TX,1940,1940,24.6
TX,1940,1950,27.05
TX,1940,1960,30.26666666666667
TX,1940,1970,33.425000000000004
TX,1940,1980,37.64
TX,1940,1990,42.2
TX,1940,2000,47.57142857142857
TX,1940,2010,53.6625
TX,1940,2020,60.099999999999994
TX,1950,1950,29.5
TX,1950,1960,33.1
TX,1950,1970,36.36666666666667
TX,1950,1980,40.9
TX,1950,1990,45.72
TX,1950,2000,51.4
TX,1950,2010,57.81428571428571
TX,1950,2020,64.5375
TX,1960,1960,36.7
TX,1960,1970,39.8
TX,1960,1980,44.699999999999996
TX,1960,1990,49.775
TX,1960,2000,55.779999999999994
TX,1960,2010,62.53333333333333
TX,1960,2020,69.54285714285713
TX,1970,1970,42.9
TX,1970,1980,48.7
TX,1970,1990,54.13333333333333
TX,1970,2000,60.55
TX,1970,2010,67.7
TX,1970,2020,75.01666666666667
TX,1980,1980,54.5
TX,1980,1990,59.75
TX,1980,2000,66.43333333333334
TX,1980,2010,73.9
TX,1980,2020,81.44000000000001
TX,1990,1990,65.0
TX,1990,2000,72.4
TX,1990,2010,80.36666666666667
TX,1990,2020,88.17500000000001
TX,2000,2000,79.8
TX,2000,2010,88.05
TX,2000,2020,95.89999999999999
TX,2010,2010,96.3
TX,2010,2020,103.94999999999999
TX,2020,2020,111.6
UT,1910,1910,4.5
UT,1910,1920,5.0
UT,1910,1930,5.3999999999999995
UT,1910,1940,5.725
UT,1910,1950,6.26
UT,1910,1960,7.016666666666666
UT,1910,1970,7.857142857142856
UT,1910,1980,9.1
UT,1910,1990,10.422222222222222
UT,1910,2000,12.1
UT,1910,2010,14.054545454545455
UT,1910,2020,16.191666666666666
UT,1920,1920,5.5
UT,1920,1930,5.85
UT,1920,1940,6.133333333333333
UT,1920,1950,6.699999999999999
UT,1920,1960,7.519999999999999
UT,1920,1970,8.416666666666666
UT,1920,1980,9.757142857142856
UT,1920,1990,11.1625
UT,1920,2000,12.944444444444445
UT,1920,2010,15.01
UT,1920,2020,17.254545454545454
UT,1930,1930,6.2
UT,1930,1940,6.45
UT,1930,1950,7.1000000000000005
UT,1930,1960,8.025
UT,1930,1970,9.0
UT,1930,1980,10.466666666666667
UT,1930,1990,11.971428571428572
UT,1930,2000,13.875
UT,1930,2010,16.066666666666666
UT,1930,2020,18.43
UT,1940,1940,6.7
UT,1940,1950,7.550000000000001
UT,1940,1960,8.633333333333335
UT,1940,1970,9.700000000000001
UT,1940,1980,11.320000000000002
UT,1940,1990,12.933333333333335
UT,1940,2000,14.971428571428573
UT,1940,2010,17.3
UT,1940,2020,19.78888888888889
UT,1950,1950,8.4
UT,1950,1960,9.600000000000001
UT,1950,1970,10.700000000000001
UT,1950,1980,12.475000000000001
UT,1950,1990,14.180000000000001
UT,1950,2000,16.35
UT,1950,2010,18.814285714285717
UT,1950,2020,21.425000000000004
UT,1960,1960,10.8
UT,1960,1970,11.850000000000001
UT,1960,1980,13.833333333333334
UT,1960,1990,15.625
UT,1960,2000,17.94
UT,1960,2010,20.55
UT,1960,2020,23.285714285714285
UT,1970,1970,12.9
UT,1970,1980,15.350000000000001
UT,1970,1990,17.233333333333334
UT,1970,2000,19.725
UT,1970,2010,22.5
UT,1970,2020,25.366666666666664
UT,1980,1980,17.8
UT,1980,1990,19.4
UT,1980,2000,22.0
UT,1980,2010,24.9
UT,1980,2020,27.860000000000003
UT,1990,1990,21.0
UT,1990,2000,24.1
UT,1990,2010,27.26666666666667
UT,1990,2020,30.375000000000004
UT,2000,2000,27.2
UT,2000,2010,30.4
UT,2000,2020,33.5
UT,2010,2010,33.6
UT,2010,2020,36.650000000000006
UT,2020,2020,39.7
United States,1910,1910,26.0
United States,1910,1920,27.95
United States,1910,1930,30.2
United States,1910,1940,31.95
United States,1910,1950,34.08
United States,1910,1960,36.833333333333336
United States,1910,1970,39.785714285714285
United States,1910,1980,42.825
United States,1910,1990,45.888888888888886
United States,1910,2000,49.269999999999996
United States,1910,2010,52.73636363636364
United States,1910,2020,56.15833333333333
United States,1920,1920,29.9
United States,1920,1930,32.3
United States,1920,1940,33.93333333333333
United States,1920,1950,36.1
United States,1920,1960,39.0
United States,1920,1970,42.083333333333336
United States,1920,1980,45.228571428571435
United States,1920,1990,48.375
United States,1920,2000,51.855555555555554
United States,1920,2010,55.410000000000004
United States,1920,2020,58.9
United States,1930,1930,34.7
United States,1930,1940,35.95
United States,1930,1950,38.166666666666664
United States,1930,1960,41.275
United States,1930,1970,44.519999999999996
United States,1930,1980,47.78333333333333
United States,1930,1990,51.01428571428572
United States,1930,2000,54.6
United States,1930,2010,58.24444444444445
United States,1930,2020,61.8
United States,1940,1940,37.2
United States,1940,1950,39.900000000000006
United States,1940,1960,43.46666666666667
United States,1940,1970,46.975
United States,1940,1980,50.4
United States,1940,1990,53.73333333333333
United States,1940,2000,57.442857142857136
United States,1940,2010,61.1875
United States,1940,2020,64.8111111111111
United States,1950,1950,42.6
United States,1950,1960,46.6
United States,1950,1970,50.23333333333333
United States,1950,1980,53.699999999999996
United States,1950,1990,57.04
United States,1950,2000,60.81666666666666
United States,1950,2010,64.61428571428571
United States,1950,2020,68.26249999999999
United States,1960,1960,50.6
United States,1960,1970,54.05
United States,1960,1980,57.4
United States,1960,1990,60.65
United States,1960,2000,64.46000000000001
United States,1960,2010,68.28333333333335
United States,1960,2020,71.92857142857143
United States,1970,1970,57.5
United States,1970,1980,60.8
United States,1970,1990,64.0
United States,1970,2000,67.925
United States,1970,2010,71.82000000000001
United States,1970,2020,75.48333333333333
United States,1980,1980,64.1
United States,1980,1990,67.25
United States,1980,2000,71.39999999999999
United States,1980,2010,75.4
United States,1980,2020,79.08000000000001
United States,1990,1990,70.4
United States,1990,2000,75.05000000000001
United States,1990,2010,79.16666666666667
United States,1990,2020,82.825
United States,2000,2000,79.7
United States,2000,2010,83.55000000000001
United States,2000,2020,86.96666666666668
United States,2010,2010,87.4
United States,2010,2020,90.6
United States,2020,2020,93.8
VA,1910,1910,52.2
VA,1910,1920,55.35
VA,1910,1930,57.333333333333336
VA,1910,1940,59.95
VA,1910,1950,64.76
VA,1910,1960,70.71666666666667
VA,1910,1970,77.42857142857143
VA,1910,1980,84.675
VA,1910,1990,92.67777777777776
VA,1910,2000,101.33
VA,1910,2010,110.53636363636362
VA,1910,2020,119.54166666666664
VA,1920,1920,58.5
VA,1920,1930,59.9
VA,1920,1940,62.53333333333333
VA,1920,1950,67.9
VA,1920,1960,74.42
VA,1920,1970,81.63333333333334
VA,1920,1980,89.31428571428572
VA,1920,1990,97.73750000000001
VA,1920,2000,106.7888888888889
VA,1920,2010,116.37
VA,1920,2020,125.66363636363636
VA,1930,1930,61.3
VA,1930,1940,64.55
VA,1930,1950,71.03333333333333
VA,1930,1960,78.4
VA,1930,1970,86.26
VA,1930,1980,94.45
VA,1930,1990,103.34285714285716
VA,1930,2000,112.82500000000002
VA,1930,2010,122.80000000000001
VA,1930,2020,132.38
VA,1940,1940,67.8
VA,1940,1950,75.9
VA,1940,1960,84.10000000000001
VA,1940,1970,92.5
VA,1940,1980,101.08
VA,1940,1990,110.34999999999998
VA,1940,2000,120.18571428571428
VA,1940,2010,130.48749999999998
VA,1940,2020,140.27777777777774
VA,1950,1950,84.0
VA,1950,1960,92.25
VA,1950,1970,100.73333333333333
VA,1950,1980,109.4
VA,1950,1990,118.85999999999999
VA,1950,2000,128.91666666666666
VA,1950,2010,139.44285714285715
VA,1950,2020,149.3375
VA,1960,1960,100.5
VA,1960,1970,109.1
VA,1960,1980,117.86666666666667
VA,1960,1990,127.575
VA,1960,2000,137.9
VA,1960,2010,148.68333333333334
VA,1960,2020,158.67142857142858
VA,1970,1970,117.7
VA,1970,1980,126.55000000000001
VA,1970,1990,136.6
VA,1970,2000,147.25
VA,1970,2010,158.32
VA,1970,2020,168.36666666666667
VA,1980,1980,135.4
VA,1980,1990,146.05
VA,1980,2000,157.1
VA,1980,2010,168.475
VA,1980,2020,178.5
VA,1990,1990,156.7
VA,1990,2000,167.95
VA,1990,2010,179.5
VA,1990,2020,189.275
VA,2000,2000,179.2
VA,2000,2010,190.89999999999998
VA,2000,2020,200.13333333333333
VA,2010,2010,202.6
VA,2010,2020,210.6
VA,2020,2020,218.6
VT,1910,1910,38.6
VT,1910,1920,38.400000000000006
VT,1910,1930,38.6
VT,1910,1940,38.7
VT,1910,1950,39.160000000000004
VT,1910,1960,39.68333333333334
VT,1910,1970,40.9
VT,1910,1980,42.725
VT,1910,1990,44.76666666666667
VT,1910,2000,46.9
VT,1910,2010,48.809090909090905
VT,1910,2020,50.55833333333333
VT,1920,1920,38.2
VT,1920,1930,38.6
VT,1920,1940,38.733333333333334
VT,1920,1950,39.3
VT,1920,1960,39.9
VT,1920,1970,41.28333333333333
VT,1920,1980,43.31428571428571
VT,1920,1990,45.5375
VT,1920,2000,47.82222222222222
VT,1920,2010,49.83
VT,1920,2020,51.645454545454534
VT,1930,1930,39.0
VT,1930,1940,39.0
VT,1930,1950,39.666666666666664
VT,1930,1960,40.325
VT,1930,1970,41.9
VT,1930,1980,44.166666666666664
VT,1930,1990,46.58571428571429
VT,1930,2000,49.025000000000006
VT,1930,2010,51.12222222222223
VT,1930,2020,52.989999999999995
VT,1940,1940,39.0
VT,1940,1950,40.0
VT,1940,1960,40.766666666666666
VT,1940,1970,42.625
VT,1940,1980,45.2
VT,1940,1990,47.85
VT,1940,2000,50.45714285714286
VT,1940,2010,52.6375
VT,1940,2020,54.54444444444445
VT,1950,1950,41.0
VT,1950,1960,41.65
VT,1950,1970,43.833333333333336
VT,1950,1980,46.75
VT,1950,1990,49.62
VT,1950,2000,52.36666666666667
VT,1950,2010,54.58571428571429
VT,1950,2020,56.487500000000004
VT,1960,1960,42.3
VT,1960,1970,45.25
VT,1960,1980,48.666666666666664
VT,1960,1990,51.775
VT,1960,2000,54.64
VT,1960,2010,56.85
VT,1960,2020,58.7
VT,1970,1970,48.2
VT,1970,1980,51.85
VT,1970,1990,54.93333333333334
VT,1970,2000,57.725
VT,1970,2010,59.760000000000005
VT,1970,2020,61.43333333333334
VT,1980,1980,55.5
VT,1980,1990,58.3
VT,1980,2000,60.9
VT,1980,2010,62.65
VT,1980,2020,64.08
VT,1990,1990,61.1
VT,1990,2000,63.599999999999994
VT,1990,2010,65.03333333333333
VT,1990,2020,66.225
VT,2000,2000,66.1
VT,2000,2010,67.0
VT,2000,2020,67.93333333333334
VT,2010,2010,67.9
VT,2010,2020,68.85
VT,2020,2020,69.8
WA,1910,1910,17.2
WA,1910,1920,18.799999999999997
WA,1910,1930,20.366666666666664
WA,1910,1940,21.799999999999997
WA,1910,1950,24.599999999999998
WA,1910,1960,27.649999999999995
WA,1910,1970,31.02857142857143
WA,1910,1980,34.925
WA,1910,1990,39.17777777777778
WA,1910,2000,44.129999999999995
WA,1910,2010,49.31818181818182
WA,1910,2020,54.86666666666667
WA,1920,1920,20.4
WA,1920,1930,21.95
WA,1920,1940,23.333333333333332
WA,1920,1950,26.45
WA,1920,1960,29.74
WA,1920,1970,33.333333333333336
WA,1920,1980,37.457142857142856
WA,1920,1990,41.925
WA,1920,2000,47.12222222222222
WA,1920,2010,52.529999999999994
WA,1920,2020,58.29090909090908
WA,1930,1930,23.5
WA,1930,1940,24.8
WA,1930,1950,28.46666666666667
WA,1930,1960,32.075
WA,1930,1970,35.92
WA,1930,1980,40.300000000000004
WA,1930,1990,45.0
WA,1930,2000,50.4625
WA,1930,2010,56.099999999999994
WA,1930,2020,62.08
WA,1940,1940,26.1
WA,1940,1950,30.95
WA,1940,1960,34.93333333333333
WA,1940,1970,39.025
WA,1940,1980,43.660000000000004
WA,1940,1990,48.583333333333336
WA,1940,2000,54.31428571428571
WA,1940,2010,60.175
WA,1940,2020,66.36666666666666
WA,1950,1950,35.8
WA,1950,1960,39.349999999999994
WA,1950,1970,43.333333333333336
WA,1950,1980,48.05
WA,1950,1990,53.08
WA,1950,2000,59.01666666666666
WA,1950,2010,65.04285714285713
WA,1950,2020,71.39999999999999
WA,1960,1960,42.9
WA,1960,1970,47.099999999999994
WA,1960,1980,52.133333333333326
WA,1960,1990,57.39999999999999
WA,1960,2000,63.65999999999999
WA,1960,2010,69.91666666666666
WA,1960,2020,76.48571428571428
WA,1970,1970,51.3
WA,1970,1980,56.75
WA,1970,1990,62.23333333333333
WA,1970,2000,68.85
WA,1970,2010,75.32
WA,1970,2020,82.08333333333333
WA,1980,1980,62.2
WA,1980,1990,67.7
WA,1980,2000,74.7
WA,1980,2010,81.325
WA,1980,2020,88.24000000000001
WA,1990,1990,73.2
WA,1990,2000,80.95
WA,1990,2010,87.7
WA,1990,2020,94.75
WA,2000,2000,88.7
WA,2000,2010,94.95
WA,2000,2020,101.93333333333334
WA,2010,2010,101.2
WA,2010,2020,108.55000000000001
WA,2020,2020,115.9
WI,1910,1910,43.1
WI,1910,1920,45.85
WI,1910,1930,48.666666666666664
WI,1910,1940,50.975
WI,1910,1950,53.46
WI,1910,1960,56.71666666666667
WI,1910,1970,60.271428571428565
WI,1910,1980,63.599999999999994
WI,1910,1990,66.56666666666666
WI,1910,2000,69.80999999999999
WI,1910,2010,73.0090909090909
WI,1910,2020,75.99166666666666
WI,1920,1920,48.6
WI,1920,1930,51.45
WI,1920,1940,53.6
WI,1920,1950,56.050000000000004
WI,1920,1960,59.44000000000001
WI,1920,1970,63.13333333333335
WI,1920,1980,66.52857142857144
WI,1920,1990,69.5
WI,1920,2000,72.77777777777777
WI,1920,2010,76.0
WI,1920,2020,78.98181818181818
WI,1930,1930,54.3
WI,1930,1940,56.099999999999994
WI,1930,1950,58.53333333333333
WI,1930,1960,62.15
WI,1930,1970,66.03999999999999
WI,1930,1980,69.51666666666667
WI,1930,1990,72.4857142857143
WI,1930,2000,75.80000000000001
WI,1930,2010,79.04444444444445
WI,1930,2020,82.02000000000001
WI,1940,1940,57.9
WI,1940,1950,60.65
WI,1940,1960,64.76666666666667
WI,1940,1970,68.975
WI,1940,1980,72.55999999999999
WI,1940,1990,75.51666666666667
WI,1940,2000,78.87142857142855
WI,1940,2010,82.13749999999999
WI,1940,2020,85.09999999999998
WI,1950,1950,63.4
WI,1950,1960,68.2
WI,1950,1970,72.66666666666667
WI,1950,1980,76.225
WI,1950,1990,79.03999999999999
WI,1950,2000,82.36666666666666
WI,1950,2010,85.60000000000001
WI,1950,2020,88.5
WI,1960,1960,73.0
WI,1960,1970,77.3
WI,1960,1980,80.5
WI,1960,1990,82.95
WI,1960,2000,86.16
WI,1960,2010,89.3
WI,1960,2020,92.08571428571427
WI,1970,1970,81.6
WI,1970,1980,84.25
WI,1970,1990,86.26666666666667
WI,1970,2000,89.45
WI,1970,2010,92.56
WI,1970,2020,95.26666666666667
WI,1980,1980,86.9
WI,1980,1990,88.6
WI,1980,2000,92.06666666666666
WI,1980,2010,95.3
WI,1980,2020,98.0
WI,1990,1990,90.3
WI,1990,2000,94.65
WI,1990,2010,98.10000000000001
WI,1990,2020,100.775
WI,2000,2000,99.0
WI,2000,2010,102.0
WI,2000,2020,104.26666666666667
WI,2010,2010,105.0
WI,2010,2020,106.9
WI,2020,2020,108.8
WV,1910,1910,50.8
WV,1910,1920,55.849999999999994
WV,1910,1930,61.199999999999996
WV,1910,1940,65.675
WV,1910,1950,69.22
